ticker,datetime,direction,entry,exit,stop,target,pnl,pnl_pct,exit_reason,bars_held,volume_ratio,breakeven_triggered
MSFT,2026-02-19 19:33:00,long,399.25,399.25,398.70444642857143,399.9046642857143,0.0,0.0,stop_breakeven,27,4.526000427990584,True
MSFT,2026-02-20 05:56:00,short,399.13,399.13,399.35857142857145,398.85571428571427,0.0,0.0,stop_breakeven,2,3.1336963097398667,True
MSFT,2026-02-20 06:48:00,short,398.39,398.39,398.77214285714285,397.93142857142857,0.0,0.0,stop_breakeven,5,4.269746646795827,True
MSFT,2026-02-20 06:49:00,short,398.12,398.5396428571429,398.5396428571429,397.61642857142857,-0.4196428571428896,-0.1054061230641238,stop,11,5.421146953405017,False
MSFT,2026-02-20 07:00:00,short,398.0,398.0,398.65357142857147,397.2157142857143,0.0,0.0,stop_breakeven,19,8.293104690539664,True
MSFT,2026-02-20 07:19:00,short,397.67,397.67,398.29321428571427,396.9221428571429,0.0,0.0,stop_breakeven,12,4.006059075990912,True
MSFT,2026-02-20 08:30:00,short,397.25,397.25,397.7992857142857,396.59085714285715,0.0,0.0,stop_breakeven,1,5.302897790216314,True
MSFT,2026-02-20 08:31:00,short,396.9,396.9,397.59035714285716,396.07157142857136,0.0,0.0,stop_breakeven,1,5.404834235900145,True
MSFT,2026-02-20 08:32:00,short,396.84,396.84,397.58530357142854,395.9456357142857,0.0,0.0,stop_breakeven,1,3.57845398682438,True
MSFT,2026-02-20 11:28:00,long,397.97,399.2565714285714,396.89785714285716,399.2565714285714,1.286571428571392,0.3232835210119838,target,20,4.285209688729524,True
MSFT,2026-02-20 16:36:00,short,396.98,397.2713035714286,397.2713035714286,396.63043571428574,-0.291303571428557,-0.07337991118659806,stop,9,6.224558768306421,False
MSFT,2026-02-20 18:25:00,short,396.95,396.95,397.12371428571424,396.74154285714286,0.0,0.0,stop_breakeven,1,7.1222385861561115,True
MSFT,2026-02-23 04:00:00,short,396.06,396.7314464285714,396.7314464285714,395.2542642857143,-0.6714464285714143,-0.16953149234242648,stop,7,5.333176359783376,False
MSFT,2026-02-23 04:49:00,short,396.03,396.34964285714284,396.34964285714284,395.64642857142854,-0.3196428571428669,-0.0807117786892071,stop,13,4.085057471264368,False
MSFT,2026-02-23 07:00:00,long,395.89,395.615,395.615,396.21999999999997,-0.27499999999997726,-0.06946373992775197,stop,3,9.845301757066462,False
MSFT,2026-02-23 07:25:00,short,395.2,395.5678571428571,395.5678571428571,394.75857142857143,-0.3678571428571331,-0.09308126084441627,stop,20,3.609835531672366,False
MSFT,2026-02-23 07:45:00,long,395.57,395.57,395.21642857142854,395.99428571428575,0.0,0.0,stop_breakeven,1,5.554492476298164,True
MSFT,2026-02-23 07:47:00,long,395.86,395.4742857142857,395.4742857142857,396.3228571428572,-0.38571428571430033,-0.097437044842697,stop,9,5.280515297906602,False
MSFT,2026-02-23 09:27:00,short,394.4122,395.4389857142857,395.4389857142857,393.18005714285715,-1.0267857142857224,-0.2603331525459209,stop,1,15.032268518777204,False
MSFT,2026-02-23 09:30:00,short,391.625,391.625,393.57673214285717,389.2829214285714,0.0,0.0,stop_breakeven,1,17.513337119397786,True
MSFT,2026-02-23 09:31:00,short,390.4,392.54101785714283,392.54101785714283,387.83077857142854,-2.141017857142856,-0.5484164593091332,stop,2,3.232353652109478,False
MSFT,2026-02-23 14:40:00,short,385.335,384.6433285714285,385.91139285714286,384.6433285714285,0.6916714285714534,0.17949872930604627,target,4,3.2713321207727546,True
MSFT,2026-02-23 14:43:00,short,384.84,384.84,385.43694642857145,384.12366428571426,0.0,0.0,stop_breakeven,1,5.520540173908701,True
MSFT,2026-02-23 15:59:00,long,384.589,384.589,383.6565357142857,385.70795714285714,0.0,0.0,stop_breakeven,2,4.298233500331658,True
MSFT,2026-02-23 18:30:00,long,385.0894,385.0894,384.7223107142857,385.52990714285716,0.0,0.0,stop_breakeven,5,4.437525604260549,True
MSFT,2026-02-23 18:32:00,long,385.34,384.95728571428566,384.95728571428566,385.79925714285713,-0.38271428571431443,-0.0993185980470012,stop,19,3.109663738261133,False
MSFT,2026-02-24 05:05:00,long,386.32,386.02892857142854,386.02892857142854,386.6692857142857,-0.2910714285714562,-0.07534464396651899,stop,2,3.640801644398767,False
MSFT,2026-02-24 05:27:00,short,385.86,385.86,386.0421428571429,385.64142857142855,0.0,0.0,stop_breakeven,8,3.9568496020108923,True
MSFT,2026-02-24 05:47:00,short,385.59,385.59,385.7828571428571,385.3585714285714,0.0,0.0,stop_breakeven,1,3.0363382250174706,True
MSFT,2026-02-24 06:20:00,short,385.06,385.33142857142855,385.33142857142855,384.7342857142857,-0.2714285714285438,-0.07048994219824023,stop,1,5.822487346348518,False
MSFT,2026-02-24 06:51:00,short,384.95,385.3357142857143,385.3357142857143,384.4871428571428,-0.38571428571430033,-0.10019854155456562,stop,15,5.356084063508795,False
MSFT,2026-02-24 07:06:00,long,385.42,384.99160714285716,384.99160714285716,385.9340714285715,-0.42839285714285325,-0.11114961785658585,stop,15,5.6084404251943525,False
MSFT,2026-02-24 07:43:00,short,384.09,384.09,384.6132142857142,383.4621428571429,0.0,0.0,stop_breakeven,2,4.363837880047356,True
MSFT,2026-02-24 08:44:00,long,385.85,385.85,385.21835714285714,386.60797142857143,0.0,0.0,stop_breakeven,8,3.975658047985092,True
MSFT,2026-02-24 08:45:00,long,385.97,385.97,385.32585714285716,386.7429714285714,0.0,0.0,stop_breakeven,12,7.3072217876982934,True
MSFT,2026-02-24 09:30:00,short,383.69,383.69,385.15923214285715,381.9269214285714,0.0,0.0,stop_breakeven,1,11.368778010396186,True
MSFT,2026-02-24 18:28:00,long,388.4975,388.4975,388.1488214285714,388.9159142857143,0.0,0.0,stop_breakeven,19,12.38968481375358,True
MSFT,2026-02-24 19:02:00,long,389.12,388.76875,388.76875,389.54150000000004,-0.3512499999999932,-0.09026778371710352,stop,1,5.741301059001513,False
MSFT,2026-02-24 19:44:00,long,389.13,389.13,388.81548214285715,389.50742142857143,0.0,0.0,stop_breakeven,11,4.458676841316345,True
MSFT,2026-02-24 19:48:00,long,389.48,389.9289285714286,389.10589285714286,389.9289285714286,0.44892857142860976,0.11526357487640179,target,12,3.247664906886349,True
MSFT,2026-02-25 04:39:00,long,389.88,389.57642857142855,389.57642857142855,390.24428571428575,-0.3035714285714448,-0.07786278561902246,stop,10,3.03226852602562,False
MSFT,2026-02-25 04:49:00,short,389.54,389.83285714285716,389.83285714285716,389.18857142857144,-0.2928571428571445,-0.07518024923169493,stop,7,3.4394904458598727,False
MSFT,2026-02-25 05:36:00,long,389.81,389.5992857142857,389.5992857142857,390.0628571428572,-0.21071428571428896,-0.054055638827708107,stop,2,4.370404411764706,False
MSFT,2026-02-25 05:51:00,long,389.99,389.69000000000005,389.69000000000005,390.34999999999997,-0.2999999999999545,-0.07692504936022834,stop,13,8.770175986670832,False
MSFT,2026-02-25 06:30:00,long,390.34,390.6764285714285,390.0596428571428,390.6764285714285,0.33642857142854155,0.08618859748643275,target,19,4.281725100837729,True
MSFT,2026-02-25 07:00:00,short,390.36,390.36,390.7367857142857,389.90785714285715,0.0,0.0,stop_breakeven,3,6.873076923076923,True
MSFT,2026-02-25 07:03:00,short,390.125,390.56607142857143,390.56607142857143,389.5957142857143,-0.44107142857143344,-0.11305900123586889,stop,18,3.803752646564941,False
MSFT,2026-02-25 08:00:00,long,391.1,390.37678571428575,390.37678571428575,391.96785714285716,-0.7232142857142776,-0.1849179968586749,stop,1,18.647450684116937,False
MSFT,2026-02-25 09:12:00,long,391.8,391.3358035714286,391.3358035714286,392.3570357142857,-0.4641964285714266,-0.11847790417851622,stop,8,3.70921790276629,False
MSFT,2026-02-25 09:31:00,long,393.0,393.0,391.1723928571429,395.1931285714286,0.0,0.0,stop_breakeven,6,6.699059359242941,True
MSFT,2026-02-25 09:32:00,long,393.335,393.335,391.3859642857143,395.6738428571428,0.0,0.0,stop_breakeven,14,4.334610720001148,True
MSFT,2026-02-25 12:11:00,long,397.19,397.19,396.4439821428571,398.0852214285714,0.0,0.0,stop_breakeven,7,10.93164196969015,True
MSFT,2026-02-26 04:59:00,short,398.98,399.2942857142857,399.2942857142857,398.60285714285715,-0.3142857142856883,-0.0787722979311465,stop,6,3.140802972776476,False
MSFT,2026-02-26 05:23:00,short,399.0,399.0,399.30535714285713,398.63357142857143,0.0,0.0,stop_breakeven,25,4.676311559257636,True
MSFT,2026-02-26 05:30:00,short,398.9,398.9,399.1910714285714,398.55071428571426,0.0,0.0,stop_breakeven,10,3.715181058495822,True
MSFT,2026-02-26 07:20:00,long,400.18,400.18,399.87642857142856,400.5442857142857,0.0,0.0,stop_breakeven,3,3.2256129564369798,True
MSFT,2026-02-26 07:38:00,short,399.93,400.32107142857143,400.32107142857143,399.4607142857143,-0.3910714285714221,-0.0977849695125202,stop,14,3.0980499862675086,False
MSFT,2026-02-26 07:59:00,long,400.39,400.39,400.0980357142857,400.74035714285714,0.0,0.0,stop_breakeven,1,3.6562633604104318,True
MSFT,2026-02-26 08:53:00,long,401.64,402.4837071428571,400.9369107142857,402.4837071428571,0.843707142857113,0.21006551709419208,target,2,3.5072627531028453,True
MSFT,2026-02-26 09:21:00,long,402.09,402.09,401.240125,403.10985,0.0,0.0,stop_breakeven,1,3.9910454795381356,True
MSFT,2026-02-26 09:25:00,long,402.86,404.50342142857147,401.49048214285716,404.50342142857147,1.6434214285714575,0.40793859618017614,target,3,4.658818744633738,True
MSFT,2026-02-26 09:28:00,long,404.88,404.88,403.04173214285714,407.08592142857145,0.0,0.0,stop_breakeven,2,8.437705998681608,True
MSFT,2026-02-26 16:32:00,short,399.99,399.99,400.96517857142857,398.81978571428573,0.0,0.0,stop_breakeven,3,5.3559322033898304,True
MSFT,2026-02-26 16:35:00,short,399.0,400.36373214285715,400.36373214285715,397.3635214285714,-1.3637321428571454,-0.341787504475475,stop,2,5.74447443156762,False
MSFT,2026-02-26 18:49:00,long,397.21,397.21,396.36035714285714,398.22957142857143,0.0,0.0,stop_breakeven,23,3.3800108682021484,True
MSFT,2026-02-26 19:14:00,long,397.9,397.30030357142857,397.30030357142857,398.61963571428566,-0.5996964285714057,-0.1507153627975385,stop,23,3.0706786448749868,False
NVDA,2026-02-17 04:55:00,long,182.02,182.02,181.85392857142858,182.21928571428572,0.0,0.0,stop_breakeven,11,4.375648963581125,True
NVDA,2026-02-17 05:36:00,short,181.2,180.87857142857143,181.46785714285713,180.87857142857143,0.3214285714285552,0.17738883632922472,target,5,8.156972348857986,True
NVDA,2026-02-17 05:39:00,short,180.98,180.98,181.2978571428571,180.59857142857143,0.0,0.0,stop_breakeven,2,3.746093888187918,True
NVDA,2026-02-17 06:30:00,long,181.41,181.25,180.9832142857143,181.92214285714283,-0.1599999999999966,-0.08819800452014585,timeout,30,10.681558078942883,False
NVDA,2026-02-17 08:00:00,short,180.94,181.63464285714286,181.63464285714286,180.10642857142858,-0.6946428571428669,-0.38390784632633296,stop,1,15.487680083641836,False
NVDA,2026-02-17 08:50:00,long,181.27,181.27,180.77685714285715,181.86177142857144,0.0,0.0,stop_breakeven,1,3.021933684329124,True
NVDA,2026-02-17 09:27:00,short,181.1,181.71592857142858,181.71592857142858,180.3608857142857,-0.6159285714285829,-0.3401041255817686,stop,1,8.606899548410125,False
NVDA,2026-02-17 13:22:00,long,185.33,185.33,184.71926785714288,186.06287857142857,0.0,0.0,stop_breakeven,26,3.3662497247737675,True
NVDA,2026-02-17 19:35:00,long,186.45,186.45,186.09196428571428,186.87964285714284,0.0,0.0,stop_breakeven,8,3.8159959187209425,True
NVDA,2026-02-18 05:34:00,short,188.2,188.2,188.3535714285714,188.0157142857143,0.0,0.0,stop_breakeven,1,3.3704842428900847,True
NVDA,2026-02-18 05:44:00,long,188.47,188.15214285714285,188.15214285714285,188.85142857142858,-0.31785714285715017,-0.16865132002820085,stop,5,5.833787169153687,False
NVDA,2026-02-18 06:04:00,long,188.21,187.9582142857143,187.9582142857143,188.5121428571429,-0.2517857142857167,-0.13377913728585977,stop,6,5.803573381153367,False
NVDA,2026-02-18 06:31:00,long,188.32,188.32,188.1092857142857,188.57285714285715,0.0,0.0,stop_breakeven,9,3.0542425713482713,True
NVDA,2026-02-18 07:07:00,long,189.06,189.06,188.58160714285714,189.63407142857142,0.0,0.0,stop_breakeven,12,3.9735572628193676,True
NVDA,2026-02-18 09:32:00,short,187.64,188.5790714285714,188.5790714285714,186.51311428571427,-0.9390714285714239,-0.5004644151414538,stop,2,4.3274348912111025,False
NVDA,2026-02-18 19:25:00,short,187.9801,187.9801,188.14420714285714,187.78317142857142,0.0,0.0,stop_breakeven,1,3.705559725189077,True
NVDA,2026-02-19 04:36:00,short,187.73,187.73,187.98982142857142,187.41821428571427,0.0,0.0,stop_breakeven,2,3.574315222272115,True
NVDA,2026-02-19 06:25:00,long,187.38,187.38,187.19875,187.5975,0.0,0.0,stop_breakeven,7,3.2243739284409343,True
NVDA,2026-02-19 06:50:00,short,187.21,187.21,187.36357142857145,187.0257142857143,0.0,0.0,stop_breakeven,1,3.2027104775298856,True
NVDA,2026-02-19 07:01:00,short,187.03,187.03,187.31214285714287,186.69142857142856,0.0,0.0,stop_breakeven,1,10.04772643834898,True
NVDA,2026-02-19 07:25:00,long,187.63,187.43714285714285,187.43714285714285,187.86142857142858,-0.19285714285715017,-0.10278587798174608,stop,5,3.122715624080998,False
NVDA,2026-02-19 09:05:00,short,186.69,186.95241071428572,186.95241071428572,186.37510714285713,-0.26241071428572127,-0.1405595984175485,stop,14,3.5483792192315393,False
NVDA,2026-02-19 15:19:00,long,187.015,186.75032142857143,186.75032142857143,187.33261428571427,-0.2646785714285613,-0.14152799049731912,stop,6,3.2759284696298967,False
NVDA,2026-02-19 15:59:00,long,187.89,187.89,187.38337499999997,188.49795,0.0,0.0,stop_breakeven,8,4.012356418505062,True
NVDA,2026-02-19 17:58:00,short,187.19,187.19,187.27910714285716,187.08307142857143,0.0,0.0,stop_breakeven,1,7.297252945616856,True
NVDA,2026-02-19 19:14:00,long,187.62,187.62,187.31508928571427,187.9858928571429,0.0,0.0,stop_breakeven,1,7.303576089793787,True
NVDA,2026-02-20 04:31:00,long,188.9,188.64464285714286,188.64464285714286,189.20642857142857,-0.25535714285715017,-0.13518112379944425,stop,5,3.28519351586132,False
NVDA,2026-02-20 05:02:00,short,188.5,188.5,188.7107142857143,188.24714285714285,0.0,0.0,stop_breakeven,2,3.41948841247579,True
NVDA,2026-02-20 05:13:00,long,188.84,188.61142857142858,188.61142857142858,189.11428571428573,-0.22857142857142776,-0.12103973129179611,stop,9,7.462166008538957,False
NVDA,2026-02-20 06:00:00,short,188.1,187.88035714285712,188.28303571428572,187.88035714285712,0.21964285714287257,0.11676919571657234,target,3,9.642579418795542,True
NVDA,2026-02-20 06:02:00,short,187.91,187.91,188.1305357142857,187.64535714285714,0.0,0.0,stop_breakeven,2,3.9471081487852073,True
NVDA,2026-02-20 06:20:00,short,187.6,187.85,187.85,187.3,-0.25,-0.13326226012793177,stop,2,3.045198497854077,False
NVDA,2026-02-20 06:41:00,short,187.71,187.71,187.9082142857143,187.47214285714284,0.0,0.0,stop_breakeven,4,3.3514512848955444,True
NVDA,2026-02-20 06:49:00,short,187.51,187.51,187.81178571428572,187.14785714285713,0.0,0.0,stop_breakeven,11,3.7845698792210993,True
NVDA,2026-02-20 07:00:00,short,187.36,187.36,187.70017857142858,186.95178571428573,0.0,0.0,stop_breakeven,2,3.08885570552503,True
NVDA,2026-02-20 07:29:00,short,186.92,186.92,187.16642857142855,186.6242857142857,0.0,0.0,stop_breakeven,2,3.339119682305662,True
NVDA,2026-02-20 07:53:00,long,187.45,187.45,187.16785714285714,187.7885714285714,0.0,0.0,stop_breakeven,7,5.860693263570961,True
NVDA,2026-02-20 08:30:00,short,187.12,187.12,187.40471428571428,186.77834285714286,0.0,0.0,stop_breakeven,1,5.935642316356155,True
NVDA,2026-02-20 08:31:00,short,186.7593,186.7593,187.10842499999998,186.34035,0.0,0.0,stop_breakeven,1,5.381453829130086,True
NVDA,2026-02-20 09:15:00,short,186.379,186.79823214285713,186.79823214285713,185.87592142857142,-0.4192321428571404,-0.2249352893068105,stop,10,4.181174466272694,False
NVDA,2026-02-20 09:30:00,short,186.17,187.01010714285712,187.01010714285712,185.16187142857143,-0.8401071428571356,-0.4512580667439091,stop,1,18.419404429291863,False
