orb_minutes,atr_multiplier,volume_pct,fvg_min_pct,profit_r,trades,win_rate,avg_win,avg_loss,profit_factor,total_pnl,sharpe,max_drawdown
15,1.0,1.5,0.002,2.5,104,0.3654,3036.78,-1268.97,1.378,31645.81,3.12,-0.1585
5,1.0,1.25,0.003,2.5,142,0.3521,3015.67,-1244.12,1.317,36324.98,3.12,-0.1144
5,1.0,1.0,0.003,1.5,228,0.4561,1773.59,-1203.14,1.236,35264.65,3.119,-0.1146
10,1.5,1.75,0.005,2.5,81,0.3827,2902.05,-1197.82,1.502,30072.35,3.118,-0.1272
5,1.5,1.0,0.005,1.5,149,0.4765,1770.75,-1209.15,1.333,31409.44,3.113,-0.0956
20,1.5,1.25,0.001,2.5,100,0.37,2986.02,-1240.05,1.414,32359.25,3.109,-0.0872
5,2.5,1.25,0.002,3.0,80,0.3375,3502.0,-1210.63,1.474,30390.6,3.108,-0.0875
5,2.5,1.25,0.003,3.0,80,0.3375,3502.0,-1210.63,1.474,30390.81,3.108,-0.0875
5,2.5,1.25,0.005,3.0,80,0.3375,3502.0,-1210.63,1.474,30390.81,3.108,-0.0875
5,1.0,1.25,0.001,2.5,145,0.3517,3035.86,-1254.02,1.313,36951.03,3.108,-0.1054
20,2.0,1.5,0.002,2.5,74,0.3784,2860.2,-1181.46,1.474,25738.36,3.107,-0.1095
20,1.0,1.25,0.001,2.5,125,0.36,3044.32,-1263.28,1.356,35931.84,3.106,-0.0964
10,2.0,1.0,0.003,3.0,95,0.3368,3761.02,-1327.53,1.439,36718.61,3.104,-0.1659
10,2.0,1.0,0.005,3.0,95,0.3368,3761.02,-1327.53,1.439,36718.61,3.104,-0.1659
20,1.5,1.75,0.002,2.5,76,0.3816,2855.87,-1175.06,1.5,27592.22,3.098,-0.1184
5,1.5,1.75,0.001,3.0,87,0.3448,3706.73,-1304.3,1.496,36856.83,3.095,-0.158
20,1.0,1.75,0.001,2.0,97,0.4124,2245.24,-1145.65,1.375,24507.85,3.094,-0.0778
20,1.0,1.25,0.002,2.0,132,0.4015,2285.38,-1164.6,1.317,29121.66,3.092,-0.0956
5,1.0,1.0,0.001,1.5,228,0.4561,1769.28,-1199.53,1.237,35263.42,3.092,-0.1146
15,2.0,1.5,0.002,2.5,77,0.3766,2873.32,-1187.63,1.462,26319.99,3.09,-0.1095
10,1.5,1.75,0.001,2.5,90,0.3778,2970.28,-1234.13,1.461,31878.07,3.081,-0.1184
10,2.5,1.75,0.001,2.5,75,0.3733,2812.64,-1154.46,1.451,24494.24,3.081,-0.1184
15,2.5,1.75,0.001,2.5,73,0.3699,2780.94,-1139.17,1.433,22683.78,3.073,-0.1184
20,1.0,1.5,0.003,2.5,98,0.3673,2977.63,-1237.87,1.397,30446.27,3.073,-0.15
20,3.0,1.5,0.003,3.0,64,0.3438,3428.6,-1185.53,1.515,25637.09,3.072,-0.1051
20,3.0,1.5,0.005,3.0,64,0.3438,3428.6,-1185.53,1.515,25637.09,3.072,-0.1051
10,2.0,1.5,0.003,2.5,77,0.3766,2878.77,-1191.0,1.46,26316.33,3.071,-0.1184
10,2.0,1.5,0.005,2.5,77,0.3766,2878.77,-1191.0,1.46,26316.33,3.071,-0.1184
15,1.0,1.75,0.005,2.5,89,0.3708,2888.99,-1190.6,1.43,28662.85,3.07,-0.1327
10,1.0,1.0,0.005,2.5,163,0.3558,3187.32,-1324.83,1.329,45757.02,3.066,-0.1493
10,1.5,1.0,0.005,2.5,114,0.3684,3044.36,-1264.5,1.404,36819.0,3.052,-0.1184
20,1.0,1.25,0.005,2.5,123,0.3577,3026.2,-1255.63,1.342,33958.59,3.052,-0.0964
15,3.0,1.75,0.002,3.0,67,0.3433,3475.09,-1206.8,1.505,26827.79,3.05,-0.0799
15,2.0,1.5,0.001,2.0,85,0.4235,2285.8,-1176.17,1.428,24656.57,3.049,-0.1141
15,1.0,1.0,0.002,2.5,160,0.3563,3122.79,-1290.32,1.339,45096.15,3.045,-0.1493
20,2.5,1.5,0.002,3.0,69,0.3333,3370.71,-1156.9,1.457,24308.75,3.043,-0.1051
5,3.0,1.75,0.002,3.0,70,0.3429,3490.41,-1211.6,1.503,28036.32,3.042,-0.0711
20,2.5,1.25,0.003,2.0,75,0.4267,2260.4,-1163.03,1.446,22322.63,3.041,-0.0961
20,2.5,1.25,0.005,2.0,75,0.4267,2260.4,-1163.03,1.446,22322.63,3.041,-0.0961
15,1.0,1.25,0.002,2.0,143,0.3986,2258.14,-1144.72,1.307,30268.42,3.037,-0.0956
20,2.5,1.0,0.003,2.0,85,0.4235,2304.18,-1189.58,1.423,24661.22,3.034,-0.1317
20,2.5,1.0,0.005,2.0,85,0.4235,2304.18,-1189.58,1.423,24661.22,3.034,-0.1317
15,1.0,1.75,0.001,1.5,114,0.4737,1660.02,-1123.33,1.33,22241.04,3.033,-0.0731
5,1.0,1.0,0.003,2.0,201,0.393,2436.22,-1247.72,1.264,40240.4,3.032,-0.1498
10,3.0,1.75,0.003,3.0,67,0.3433,3481.66,-1210.28,1.504,26825.99,3.03,-0.0799
10,3.0,1.75,0.005,3.0,67,0.3433,3481.66,-1210.28,1.504,26825.99,3.03,-0.0799
15,2.5,1.25,0.002,1.5,86,0.4884,1689.63,-1156.16,1.395,20093.46,3.03,-0.1006
15,2.5,1.25,0.003,1.5,86,0.4884,1689.62,-1156.16,1.395,20093.1,3.03,-0.1006
15,2.5,1.25,0.005,1.5,86,0.4884,1689.62,-1156.16,1.395,20093.1,3.03,-0.1006
20,1.0,1.0,0.002,2.5,147,0.3605,3139.28,-1303.22,1.358,43879.25,3.027,-0.132
5,1.0,1.0,0.001,2.0,201,0.393,2430.4,-1243.95,1.265,40240.09,3.026,-0.1412
20,2.5,1.25,0.003,2.5,73,0.3699,2804.34,-1152.94,1.428,22681.98,3.024,-0.0872
20,2.5,1.25,0.005,2.5,73,0.3699,2804.34,-1152.94,1.428,22681.98,3.024,-0.0872
5,1.5,1.0,0.003,1.5,150,0.4733,1761.97,-1202.56,1.317,30097.86,3.022,-0.0956
5,1.0,1.75,0.001,1.5,125,0.472,1704.92,-1160.75,1.313,23980.68,3.019,-0.0963
15,2.5,1.5,0.003,2.5,71,0.3662,2763.95,-1132.54,1.41,20898.34,3.015,-0.1095
15,2.5,1.5,0.005,2.5,71,0.3662,2763.95,-1132.54,1.41,20898.34,3.015,-0.1095
10,2.5,1.25,0.002,3.0,77,0.3377,3496.82,-1210.62,1.473,29175.82,3.014,-0.0875
10,2.5,1.25,0.003,3.0,77,0.3377,3496.82,-1210.61,1.473,29176.36,3.014,-0.0875
10,2.5,1.25,0.005,3.0,77,0.3377,3496.82,-1210.61,1.473,29176.36,3.014,-0.0875
5,3.0,1.0,0.001,3.0,85,0.3412,3706.31,-1307.95,1.467,34237.58,3.013,-0.0972
5,3.0,1.0,0.002,3.0,85,0.3412,3706.31,-1307.95,1.467,34237.58,3.013,-0.0972
5,3.0,1.0,0.003,3.0,85,0.3412,3706.31,-1307.95,1.467,34237.58,3.013,-0.0972
5,3.0,1.0,0.005,3.0,85,0.3412,3706.31,-1307.95,1.467,34237.58,3.013,-0.0972
5,1.5,1.75,0.003,2.5,85,0.3765,2919.78,-1208.89,1.458,29361.61,3.012,-0.1359
10,2.0,1.75,0.001,3.0,77,0.3377,3520.71,-1222.87,1.468,29172.08,3.007,-0.1322
20,1.0,1.5,0.002,2.0,105,0.4095,2310.41,-1188.61,1.348,25654.2,3.004,-0.1235
5,3.0,1.5,0.001,3.0,73,0.3425,3536.63,-1232.65,1.494,29248.43,3.003,-0.0875
10,1.5,1.75,0.003,2.5,82,0.378,2888.86,-1191.87,1.473,28769.53,3.001,-0.1272
5,1.0,1.5,0.002,2.5,110,0.3636,3116.16,-1311.18,1.358,32863.89,3.001,-0.1849
15,2.5,1.5,0.002,2.0,73,0.4247,2245.31,-1153.89,1.436,21140.95,2.998,-0.1138
10,2.0,1.5,0.002,3.0,77,0.3247,3377.37,-1159.17,1.401,24157.46,2.993,-0.1141
15,1.0,1.25,0.001,2.0,144,0.3958,2254.63,-1144.24,1.291,28964.9,2.988,-0.0956
10,2.5,1.25,0.002,2.0,80,0.425,2271.4,-1168.29,1.437,23486.27,2.985,-0.1051
10,2.5,1.25,0.003,2.0,80,0.425,2271.37,-1168.28,1.437,23485.77,2.985,-0.1051
10,2.5,1.25,0.005,2.0,80,0.425,2271.37,-1168.28,1.437,23485.77,2.985,-0.1051
15,1.5,1.25,0.001,2.5,105,0.3714,3059.47,-1278.52,1.414,34937.06,2.983,-0.0964
20,2.5,1.75,0.003,3.0,66,0.3333,3351.05,-1149.85,1.457,23129.55,2.98,-0.0961
20,2.5,1.75,0.005,3.0,66,0.3333,3351.05,-1149.85,1.457,23129.55,2.98,-0.0961
10,2.5,1.25,0.001,1.5,88,0.4886,1689.54,-1155.29,1.397,20661.95,2.979,-0.1003
5,1.0,1.25,0.002,2.5,143,0.3497,3001.62,-1237.85,1.304,34961.28,2.979,-0.1144
5,1.0,1.0,0.002,1.5,229,0.4541,1764.22,-1196.56,1.227,33908.17,2.973,-0.1146
5,3.0,1.75,0.001,2.5,75,0.3733,2858.13,-1181.64,1.441,24490.39,2.97,-0.0772
10,1.0,1.5,0.005,2.5,105,0.3619,3034.54,-1268.41,1.357,30329.07,2.97,-0.1676
15,2.5,1.75,0.003,3.0,69,0.3333,3376.85,-1159.94,1.456,24310.44,2.967,-0.0961
20,3.0,1.75,0.001,2.5,67,0.3731,2802.17,-1154.66,1.445,21558.7,2.967,-0.078
5,2.5,1.25,0.002,2.0,83,0.4217,2261.19,-1160.43,1.421,23441.31,2.963,-0.1051
5,2.5,1.25,0.003,2.0,83,0.4217,2261.16,-1160.43,1.421,23440.07,2.963,-0.1051
5,2.5,1.25,0.005,2.0,83,0.4217,2261.16,-1160.43,1.421,23440.07,2.963,-0.1051
5,3.0,1.0,0.001,2.0,90,0.4222,2356.75,-1225.35,1.406,25838.38,2.963,-0.1232
5,3.0,1.0,0.002,2.0,90,0.4222,2356.75,-1225.35,1.406,25838.38,2.963,-0.1232
5,3.0,1.0,0.003,2.0,90,0.4222,2356.75,-1225.35,1.406,25838.38,2.963,-0.1232
5,3.0,1.0,0.005,2.0,90,0.4222,2356.75,-1225.35,1.406,25838.38,2.963,-0.1232
15,2.5,1.75,0.001,3.0,72,0.3333,3407.83,-1172.98,1.453,25484.98,2.962,-0.114
10,1.5,1.0,0.003,2.5,115,0.3652,3029.75,-1257.48,1.386,35453.24,2.961,-0.1184
20,2.5,1.5,0.001,2.5,71,0.3662,2752.41,-1125.97,1.412,20894.02,2.958,-0.1184
10,2.0,1.0,0.001,3.0,96,0.3333,3748.03,-1321.75,1.418,35344.77,2.957,-0.1659
10,2.0,1.0,0.002,3.0,96,0.3333,3748.03,-1321.75,1.418,35344.77,2.957,-0.1659
5,1.0,1.5,0.002,2.0,117,0.4017,2395.38,-1244.03,1.293,25500.55,2.956,-0.1508
15,1.5,1.5,0.002,2.0,92,0.413,2284.43,-1175.32,1.368,23341.04,2.953,-0.1229
5,1.0,1.75,0.001,2.0,112,0.4107,2364.13,-1222.13,1.348,28089.2,2.953,-0.1149
5,2.5,1.25,0.003,2.5,81,0.3704,2835.09,-1165.07,1.431,25634.27,2.949,-0.0964
5,2.5,1.25,0.005,2.5,81,0.3704,2835.09,-1165.07,1.431,25634.27,2.949,-0.0964
5,2.0,1.25,0.002,3.0,91,0.3297,3562.04,-1235.88,1.417,31472.44,2.949,-0.0977
5,1.0,1.75,0.003,2.5,96,0.3646,2945.05,-1221.89,1.383,28541.68,2.941,-0.1585
10,2.5,1.5,0.003,2.5,71,0.3662,2767.4,-1134.54,1.409,20898.34,2.936,-0.1184
10,2.5,1.5,0.005,2.5,71,0.3662,2767.4,-1134.54,1.409,20898.34,2.936,-0.1184
5,2.0,1.5,0.003,2.0,84,0.4167,2259.56,-1160.62,1.391,22214.6,2.934,-0.1057
5,2.0,1.5,0.005,2.0,84,0.4167,2259.56,-1160.62,1.391,22214.6,2.934,-0.1057
10,2.0,1.5,0.001,2.5,83,0.3735,2931.1,-1218.91,1.434,27480.65,2.933,-0.1359
10,2.5,1.5,0.002,2.0,73,0.4247,2247.64,-1155.72,1.435,21136.81,2.927,-0.1227
20,1.0,1.5,0.002,2.5,99,0.3636,2966.8,-1232.69,1.375,29145.55,2.926,-0.15
20,1.5,1.5,0.003,2.0,88,0.4091,2242.67,-1149.56,1.351,20959.02,2.926,-0.1229
20,1.5,1.5,0.005,2.0,88,0.4091,2242.67,-1149.56,1.351,20959.02,2.926,-0.1229
5,2.0,1.0,0.001,2.5,109,0.367,3070.96,-1284.45,1.386,34211.63,2.923,-0.1577
5,2.0,1.0,0.002,2.5,109,0.367,3070.96,-1284.45,1.386,34211.63,2.923,-0.1577
5,2.0,1.0,0.003,2.5,109,0.367,3070.96,-1284.45,1.386,34211.63,2.923,-0.1577
5,2.0,1.0,0.005,2.5,109,0.367,3070.96,-1284.45,1.386,34211.63,2.923,-0.1577
20,2.5,1.5,0.002,2.5,69,0.3623,2712.92,-1106.27,1.393,19147.07,2.921,-0.1095
15,1.5,1.0,0.003,2.5,110,0.3636,2980.5,-1233.6,1.381,32867.86,2.916,-0.1095
15,1.5,1.0,0.005,2.5,110,0.3636,2980.5,-1233.6,1.381,32867.86,2.916,-0.1095
5,2.5,1.25,0.001,3.0,81,0.3333,3502.02,-1212.38,1.444,29085.82,2.912,-0.0875
20,3.0,1.5,0.002,3.0,65,0.3385,3414.09,-1179.45,1.481,24393.64,2.911,-0.1051
20,1.0,1.25,0.003,2.5,124,0.3548,3020.08,-1253.26,1.325,32622.5,2.911,-0.1054
15,3.0,1.5,0.001,3.0,71,0.338,3514.11,-1225.33,1.464,26748.14,2.909,-0.123
10,2.0,1.5,0.002,2.5,78,0.3718,2868.18,-1186.06,1.431,25060.03,2.908,-0.1184
5,1.0,1.0,0.002,2.0,202,0.3911,2424.35,-1241.32,1.254,38841.91,2.905,-0.1498
10,2.5,1.25,0.003,2.5,78,0.3718,2838.77,-1168.65,1.438,25060.51,2.903,-0.0963
10,2.5,1.25,0.005,2.5,78,0.3718,2838.77,-1168.65,1.438,25060.51,2.903,-0.0963
20,1.5,1.75,0.003,3.0,71,0.338,3453.59,-1194.63,1.476,26738.37,2.894,-0.1245
20,1.5,1.75,0.005,3.0,71,0.338,3453.59,-1194.63,1.476,26738.37,2.894,-0.1245
10,2.5,1.5,0.001,3.0,75,0.3333,3475.11,-1203.92,1.443,26681.61,2.894,-0.1229
10,1.0,1.25,0.003,2.0,148,0.3986,2307.85,-1175.96,1.301,31503.35,2.878,-0.107
10,3.0,1.75,0.002,3.0,68,0.3382,3468.69,-1204.87,1.471,25560.61,2.875,-0.0891
5,3.0,1.75,0.003,2.5,70,0.3714,2818.93,-1163.17,1.432,22112.97,2.875,-0.0746
5,3.0,1.75,0.005,2.5,70,0.3714,2818.93,-1163.17,1.432,22112.97,2.875,-0.0746
10,1.0,1.0,0.003,2.5,165,0.3515,3163.93,-1314.53,1.305,42852.83,2.874,-0.1578
10,1.0,1.0,0.001,2.5,165,0.3515,3155.96,-1310.18,1.306,42856.44,2.873,-0.1493
20,2.5,1.5,0.001,3.0,70,0.3286,3362.76,-1154.96,1.425,23060.45,2.869,-0.1141
5,1.5,1.75,0.002,2.5,86,0.3721,2908.0,-1203.47,1.432,28068.43,2.867,-0.136
20,2.5,1.0,0.001,2.0,86,0.4186,2294.14,-1183.63,1.396,23407.43,2.864,-0.1317
20,2.5,1.0,0.002,2.0,86,0.4186,2294.14,-1183.63,1.396,23407.43,2.864,-0.1317
20,1.5,1.25,0.003,2.5,99,0.3636,2957.81,-1227.73,1.377,29134.35,2.859,-0.1013
20,1.5,1.25,0.005,2.5,99,0.3636,2957.81,-1227.73,1.377,29134.35,2.859,-0.1013
10,1.0,1.75,0.001,2.5,106,0.3585,2936.5,-1214.11,1.352,29027.64,2.859,-0.1144
5,1.5,1.5,0.001,2.0,100,0.41,2330.83,-1204.97,1.344,24470.76,2.859,-0.1154
20,2.5,1.25,0.001,2.0,76,0.4211,2250.55,-1157.1,1.415,21105.44,2.856,-0.0961
20,2.5,1.25,0.002,2.0,76,0.4211,2250.55,-1157.12,1.415,21104.45,2.856,-0.0961
10,1.5,1.75,0.002,2.5,83,0.3735,2876.88,-1186.51,1.445,27484.52,2.855,-0.1272
5,1.5,1.0,0.001,1.5,151,0.4702,1753.5,-1196.25,1.301,28798.46,2.85,-0.0956
5,1.5,1.0,0.002,1.5,151,0.4702,1753.5,-1196.25,1.301,28798.46,2.85,-0.0956
5,1.5,1.5,0.005,2.0,95,0.4105,2305.95,-1189.87,1.35,23299.26,2.849,-0.1322
5,2.5,1.75,0.003,2.5,72,0.3611,2726.72,-1113.26,1.384,19684.67,2.842,-0.0872
5,2.5,1.75,0.005,2.5,72,0.3611,2726.72,-1113.26,1.384,19684.67,2.842,-0.0872
5,2.0,1.75,0.001,2.5,80,0.375,2929.58,-1220.02,1.441,26886.35,2.839,-0.1192
15,1.0,1.25,0.005,2.5,131,0.3511,2997.58,-1239.77,1.308,32508.51,2.829,-0.1054
10,1.5,1.75,0.001,3.0,86,0.3372,3635.47,-1272.81,1.453,32878.65,2.827,-0.1495
20,2.5,1.5,0.003,2.0,69,0.4203,2200.66,-1125.6,1.417,18794.97,2.823,-0.1138
20,2.5,1.5,0.005,2.0,69,0.4203,2200.66,-1125.6,1.417,18794.97,2.823,-0.1138
10,1.5,1.0,0.001,2.5,116,0.3621,3016.06,-1251.06,1.368,34096.19,2.822,-0.1184
10,1.5,1.0,0.002,2.5,116,0.3621,3016.06,-1251.06,1.368,34096.19,2.822,-0.1184
10,2.5,1.25,0.001,3.0,78,0.3333,3496.82,-1212.16,1.442,27884.86,2.821,-0.0875
20,1.5,1.0,0.003,1.5,123,0.4715,1684.66,-1143.26,1.315,23398.6,2.818,-0.0864
20,1.5,1.0,0.005,1.5,123,0.4715,1684.66,-1143.26,1.315,23398.6,2.818,-0.0864
5,2.0,1.25,0.001,3.0,92,0.3261,3560.58,-1236.5,1.393,30154.72,2.816,-0.0977
15,1.0,1.75,0.003,2.5,91,0.3626,2868.53,-1182.05,1.381,26102.17,2.812,-0.1414
20,2.5,1.75,0.002,3.0,67,0.3284,3336.21,-1144.55,1.425,21891.94,2.808,-0.0961
15,2.5,1.5,0.001,2.0,76,0.4211,2266.53,-1168.78,1.41,21102.88,2.805,-0.1314
5,2.0,1.75,0.003,2.5,75,0.3733,2872.44,-1190.33,1.438,24482.86,2.802,-0.1103
5,2.0,1.75,0.005,2.5,75,0.3733,2872.44,-1190.33,1.438,24482.86,2.802,-0.1103
15,2.5,1.75,0.002,3.0,70,0.3286,3362.83,-1154.95,1.425,23062.53,2.802,-0.0961
15,1.0,1.75,0.002,1.5,104,0.4712,1632.82,-1103.39,1.318,19321.72,2.8,-0.0827
10,2.5,1.25,0.001,2.0,81,0.4198,2270.55,-1169.16,1.405,22248.13,2.797,-0.1051
10,1.5,1.5,0.005,2.0,93,0.4086,2281.36,-1174.3,1.342,22105.04,2.795,-0.1322
5,1.0,1.75,0.002,2.5,97,0.3608,2933.39,-1216.3,1.361,27258.32,2.794,-0.1585
10,2.5,1.25,0.003,1.5,87,0.4828,1674.49,-1143.08,1.367,18889.82,2.791,-0.1006
10,2.5,1.25,0.005,1.5,87,0.4828,1674.49,-1143.08,1.367,18889.82,2.791,-0.1006
10,2.5,1.25,0.002,1.5,87,0.4828,1674.47,-1143.08,1.367,18888.81,2.79,-0.1006
10,2.5,1.75,0.003,3.0,70,0.3286,3369.0,-1157.92,1.424,23064.67,2.786,-0.1051
10,2.5,1.75,0.005,3.0,70,0.3286,3369.0,-1157.92,1.424,23064.67,2.786,-0.1051
15,1.0,1.25,0.001,2.5,134,0.3507,3013.79,-1247.51,1.305,33114.27,2.783,-0.1054
20,1.0,1.25,0.002,2.5,125,0.352,3005.37,-1246.26,1.31,31289.06,2.778,-0.1054
5,2.5,1.25,0.001,2.0,84,0.4167,2260.57,-1161.45,1.39,22208.55,2.777,-0.1051
15,1.0,1.75,0.003,1.5,102,0.4706,1627.59,-1099.59,1.316,18746.61,2.776,-0.0827
20,1.0,1.75,0.005,2.5,85,0.3647,2826.96,-1160.91,1.398,24946.55,2.772,-0.124
20,2.0,1.5,0.003,3.0,72,0.3194,3308.24,-1132.3,1.371,20606.7,2.772,-0.1051
20,2.0,1.5,0.005,3.0,72,0.3194,3308.24,-1132.3,1.371,20606.7,2.772,-0.1051
15,2.5,1.25,0.003,2.5,77,0.3636,2810.3,-1156.6,1.388,22014.97,2.77,-0.0963
15,2.5,1.25,0.005,2.5,77,0.3636,2810.3,-1156.6,1.388,22014.97,2.77,-0.0963
15,1.5,1.0,0.001,2.5,111,0.3604,2967.19,-1227.46,1.362,31538.19,2.769,-0.1095
15,1.5,1.0,0.002,2.5,111,0.3604,2967.19,-1227.46,1.362,31538.19,2.769,-0.1095
20,1.5,1.25,0.003,2.0,105,0.4095,2355.03,-1219.52,1.339,25655.77,2.769,-0.0892
20,1.5,1.25,0.005,2.0,105,0.4095,2355.03,-1219.52,1.339,25655.77,2.769,-0.0892
15,2.0,1.5,0.003,3.0,75,0.32,3334.37,-1142.59,1.373,21752.75,2.766,-0.1052
15,2.0,1.5,0.005,3.0,75,0.32,3334.37,-1142.59,1.373,21752.75,2.766,-0.1052
10,1.0,1.0,0.002,2.5,166,0.3494,3148.78,-1307.35,1.293,41435.12,2.764,-0.1578
15,1.5,1.25,0.003,2.5,104,0.3654,3031.69,-1266.09,1.379,31642.42,2.762,-0.1103
15,1.5,1.25,0.005,2.5,104,0.3654,3031.69,-1266.09,1.379,31642.42,2.762,-0.1103
15,1.0,1.75,0.005,2.0,89,0.4045,2197.46,-1120.09,1.333,19743.6,2.754,-0.0972
5,2.0,1.5,0.002,2.0,85,0.4118,2251.15,-1156.01,1.363,20990.0,2.749,-0.1057
20,2.0,1.75,0.001,2.0,74,0.4189,2214.85,-1133.34,1.409,19926.62,2.747,-0.0961
20,3.0,1.5,0.001,3.0,66,0.3333,3407.41,-1177.63,1.447,23147.37,2.745,-0.114
15,2.0,1.75,0.002,3.0,71,0.3239,3365.2,-1157.61,1.393,21834.43,2.745,-0.1057
20,1.5,1.75,0.002,3.0,72,0.3333,3441.52,-1190.05,1.446,25474.18,2.744,-0.1332
15,2.0,1.0,0.003,3.0,93,0.3226,3586.04,-1249.35,1.367,28871.88,2.744,-0.1575
15,2.0,1.0,0.005,3.0,93,0.3226,3586.04,-1249.35,1.367,28871.88,2.744,-0.1575
20,1.5,1.5,0.002,2.0,89,0.4045,2234.0,-1144.82,1.325,19748.27,2.734,-0.123
5,2.0,1.75,0.003,3.0,74,0.3243,3398.06,-1171.44,1.392,22981.27,2.733,-0.0972
5,2.0,1.75,0.005,3.0,74,0.3243,3398.06,-1171.44,1.392,22981.27,2.733,-0.0972
10,1.0,1.25,0.002,2.0,149,0.396,2296.55,-1170.13,1.287,30185.07,2.732,-0.107
15,1.0,1.75,0.001,2.0,103,0.3981,2238.16,-1145.0,1.293,20774.45,2.731,-0.0881
20,2.5,1.0,0.003,1.5,91,0.4725,1639.49,-1112.37,1.32,17104.29,2.723,-0.1003
20,2.5,1.0,0.005,1.5,91,0.4725,1639.49,-1112.37,1.32,17104.29,2.723,-0.1003
10,1.0,1.5,0.003,2.5,107,0.3551,3017.51,-1259.79,1.319,27739.85,2.722,-0.1759
20,1.5,1.25,0.002,2.5,100,0.36,2944.94,-1221.49,1.356,27842.79,2.717,-0.1013
20,1.5,1.75,0.001,3.0,75,0.3333,3497.4,-1215.54,1.439,26658.18,2.714,-0.1419
5,1.5,1.5,0.003,2.0,96,0.4062,2296.91,-1184.52,1.327,22062.28,2.71,-0.1323
15,2.5,1.75,0.002,2.5,70,0.3571,2703.72,-1103.21,1.362,17948.35,2.709,-0.1005
15,3.0,1.75,0.001,2.5,71,0.3662,2809.1,-1158.62,1.401,20898.63,2.708,-0.0872
20,2.5,1.75,0.002,2.5,67,0.3582,2691.58,-1097.49,1.369,17405.95,2.708,-0.1005
5,1.0,1.75,0.005,1.5,107,0.4673,1648.29,-1117.77,1.294,18701.49,2.708,-0.0919
15,2.0,1.75,0.001,2.5,75,0.3733,2884.37,-1197.41,1.435,24483.97,2.707,-0.132
5,3.0,1.75,0.002,2.5,71,0.3662,2807.53,-1157.85,1.401,20892.66,2.701,-0.0838
15,1.0,1.25,0.003,2.5,132,0.3485,2991.8,-1237.68,1.293,31182.31,2.696,-0.1144
20,3.0,1.75,0.001,2.0,68,0.4118,2175.76,-1111.05,1.371,16479.16,2.693,-0.0869
20,2.0,1.75,0.002,3.0,68,0.3235,3340.75,-1148.01,1.392,20688.04,2.69,-0.1057
20,1.5,1.0,0.003,2.5,104,0.3558,2876.92,-1183.29,1.343,27165.66,2.69,-0.1005
20,1.5,1.0,0.005,2.5,104,0.3558,2876.92,-1183.29,1.343,27165.66,2.69,-0.1005
20,1.0,1.75,0.001,1.5,108,0.463,1622.18,-1096.39,1.275,17518.72,2.689,-0.0679
15,1.5,1.0,0.003,1.5,130,0.4692,1714.82,-1168.94,1.297,23947.22,2.688,-0.0864
15,1.5,1.0,0.005,1.5,130,0.4692,1714.82,-1168.94,1.297,23947.22,2.688,-0.0864
10,3.0,1.5,0.001,3.0,72,0.3333,3504.72,-1221.49,1.435,25481.61,2.685,-0.123
5,1.5,1.5,0.001,1.5,111,0.4685,1699.86,-1161.53,1.29,19862.22,2.669,-0.1139
20,2.0,1.75,0.001,2.5,70,0.3714,2843.36,-1177.5,1.427,22117.38,2.668,-0.1232
5,3.0,1.5,0.002,2.0,71,0.4085,2177.05,-1111.86,1.352,16436.58,2.667,-0.0961
20,1.5,1.5,0.001,1.5,100,0.47,1646.89,-1117.41,1.307,18181.12,2.664,-0.105
20,2.0,1.25,0.003,2.5,82,0.3659,2909.38,-1209.49,1.388,24387.86,2.663,-0.1279
20,2.0,1.25,0.005,2.5,82,0.3659,2909.38,-1209.49,1.388,24387.86,2.663,-0.1279
15,1.0,1.75,0.002,2.5,92,0.3587,2856.45,-1176.65,1.358,24840.37,2.663,-0.1414
10,1.0,1.5,0.005,2.0,111,0.3964,2340.82,-1210.62,1.27,21884.39,2.656,-0.1667
10,1.5,1.5,0.003,2.0,94,0.4043,2272.31,-1169.01,1.319,20883.52,2.653,-0.1322
20,2.5,1.5,0.001,2.0,72,0.4167,2215.51,-1136.07,1.393,18750.3,2.652,-0.1227
15,2.0,1.75,0.005,2.5,70,0.3714,2825.95,-1167.32,1.431,22112.65,2.647,-0.1143
5,2.0,1.75,0.002,2.5,76,0.3684,2860.99,-1184.86,1.409,23234.27,2.647,-0.1103
20,1.5,1.0,0.001,1.5,124,0.4677,1676.1,-1137.11,1.295,22164.14,2.645,-0.0864
20,1.5,1.0,0.002,1.5,124,0.4677,1676.1,-1137.11,1.295,22164.14,2.645,-0.0864
20,2.0,1.25,0.001,3.0,81,0.321,3457.35,-1196.29,1.366,24095.34,2.643,-0.1229
20,2.0,1.25,0.002,3.0,81,0.321,3457.35,-1196.3,1.366,24094.73,2.643,-0.1229
20,1.0,1.75,0.005,2.0,86,0.407,2188.09,-1113.71,1.348,19783.97,2.641,-0.0881
10,1.0,1.75,0.005,2.5,92,0.3587,2863.03,-1180.38,1.357,24837.68,2.64,-0.15
5,2.0,1.25,0.003,3.0,90,0.3222,3506.89,-1213.96,1.373,27648.24,2.638,-0.0977
5,2.0,1.25,0.005,3.0,90,0.3222,3506.89,-1213.96,1.373,27648.24,2.638,-0.0977
5,1.5,1.0,0.003,2.0,129,0.3953,2254.74,-1148.98,1.283,25371.03,2.636,-0.1146
