datetime,open,high,low,close,volume
2026-02-24 05:55:00,192.42,192.44,192.32,192.35,9536
2026-02-24 06:00:00,192.36,192.47,192.23,192.39,21276
2026-02-24 06:05:00,192.37,192.43,192.22,192.25,12437
2026-02-24 06:10:00,192.26,192.56,192.21,192.5,28176
2026-02-24 06:15:00,192.5,192.85,192.45,192.73,45659
2026-02-24 06:20:00,192.73,192.75,192.5,192.54,9123
2026-02-24 06:25:00,192.55,192.575,192.3,192.31,22945
2026-02-24 06:30:00,192.33,192.38,192.25,192.32,10651
2026-02-24 06:35:00,192.31,192.36,192.21,192.25,18713
2026-02-24 06:40:00,192.24,192.36,192.225,192.3,21352
2026-02-24 06:45:00,192.3,192.37,192.25,192.26,8242
2026-02-24 06:50:00,192.27,192.36,192.24,192.26,5361
2026-02-24 06:55:00,192.25,192.33,192.24,192.28,7422
2026-02-24 07:00:00,192.27,192.29,190.27,191.02,452435
2026-02-24 07:05:00,190.95,191.34,190.55,190.88,218984
2026-02-24 07:10:00,190.83,190.84,190.12,190.5,237362
2026-02-24 07:15:00,190.5,190.63,190.01,190.22,108452
2026-02-24 07:20:00,190.2,190.39,190.01,190.23,102774
2026-02-24 07:25:00,190.21,190.43,190.07,190.25,66568
2026-02-24 07:30:00,190.25,190.3,189.6,189.63,202961
2026-02-24 07:35:00,189.63,189.7,189.03,189.23,277679
2026-02-24 07:40:00,189.25,189.56,189.03,189.56,140350
2026-02-24 07:45:00,189.57,189.88,189.5,189.8,111542
2026-02-24 07:50:00,189.81,190.19,189.79,190.1,120656
2026-02-24 07:55:00,190.11,190.2,190.01,190.11,46193
2026-02-24 08:00:00,192.76,193.1,189.0226,189.915,1518374
2026-02-24 08:05:00,189.915,192.3564,189.76,189.8,115197
2026-02-24 08:10:00,189.77,191.55,189.76,190.2401,117679
2026-02-24 08:15:00,190.26,191.55,190.2,190.41,102069
2026-02-24 08:20:00,190.39,190.45,190.28,190.4472,113262
2026-02-24 08:25:00,190.4499,190.5,190.07,190.31,100322
2026-02-24 08:30:00,190.2993,190.5,190.29,190.45,73253
2026-02-24 08:35:00,190.43,190.66,190.3,190.34,114097
2026-02-24 08:40:00,190.35,190.89,190.31,190.8,138929
2026-02-24 08:45:00,190.8069,190.94,190.76,190.8257,127914
2026-02-24 08:50:00,190.835,190.88,190.6,190.72,102930
2026-02-24 08:55:00,190.72,190.93,186.355,190.66,82942
2026-02-24 09:00:00,190.66,190.7,190.53,190.54,60118
2026-02-24 09:05:00,190.5511,190.66,190.5,190.6,75118
2026-02-24 09:10:00,190.5999,190.63,190.47,190.61,49318
2026-02-24 09:15:00,190.62,190.64,190.3716,190.43,96494
2026-02-24 09:20:00,190.431,190.65,190.33,190.56,97590
2026-02-24 09:25:00,190.59,191.52,190.58,191.47,327208
2026-02-24 09:30:00,191.49,192.07,188.22,188.65,8983879
2026-02-24 09:35:00,188.66,189.39,187.4,189.03,7131318
2026-02-24 09:40:00,189.02,190.25,189.02,190.25,4611080
2026-02-24 09:45:00,190.26,190.515,189.83,190.17,3682804
2026-02-24 09:50:00,190.155,190.5,189.895,190.08,2629952
2026-02-24 09:55:00,190.07,190.08,189.45,189.75,2425476
2026-02-24 10:00:00,189.73,190.51,189.56,190.29,2384587
2026-02-24 10:05:00,190.28,190.97,190.2101,190.82,2584640
2026-02-24 10:10:00,190.83,191.28,190.56,190.81,2178337
2026-02-24 10:15:00,190.8,191.1,190.54,190.82,1788216
2026-02-24 10:20:00,190.82,191.62,190.7606,191.57,2166820
2026-02-24 10:25:00,191.57,192.055,191.41,192.01,2695721
2026-02-24 10:30:00,192.0,192.12,191.762,192.02,2029713
2026-02-24 10:35:00,192.0,192.1194,191.765,191.84,1776870
2026-02-24 10:40:00,191.84,192.04,191.715,191.915,1452263
2026-02-24 10:45:00,191.905,192.7,191.8187,192.62,2762499
2026-02-24 10:50:00,192.61,192.6271,192.15,192.2575,2330539
2026-02-24 10:55:00,192.26,192.32,192.06,192.2,1564698
2026-02-24 11:00:00,192.2,192.59,192.1,192.525,2090879
2026-02-24 11:05:00,192.5207,192.66,192.33,192.57,1761340
2026-02-24 11:10:00,192.57,193.11,192.36,193.035,2834333
2026-02-24 11:15:00,193.035,193.25,192.455,192.4697,2371838
2026-02-24 11:20:00,192.46,192.467,191.98,192.2,2040896
2026-02-24 11:25:00,192.195,192.58,192.05,192.16,1523505
2026-02-24 11:30:00,192.1501,192.21,191.9102,191.97,1337209
2026-02-24 11:35:00,191.98,192.17,191.93,192.05,1192976
2026-02-24 11:40:00,192.045,192.1301,191.88,192.02,1148505
2026-02-24 11:45:00,192.015,192.345,192.0,192.31,1403688
2026-02-24 11:50:00,192.305,193.14,192.25,193.095,1974270
2026-02-24 11:55:00,193.095,193.35,192.91,192.925,2100470
2026-02-24 12:00:00,192.93,193.05,192.8,192.915,1583624
2026-02-24 12:05:00,192.915,193.53,192.915,193.48,2242649
2026-02-24 12:10:00,193.475,193.75,193.46,193.54,2317007
2026-02-24 12:15:00,193.53,193.65,193.26,193.3195,1337316
2026-02-24 12:20:00,193.31,193.42,193.17,193.1954,1081332
2026-02-24 12:25:00,193.2,193.61,193.19,193.235,1564254
2026-02-24 12:30:00,193.2399,193.46,193.12,193.375,1117615
2026-02-24 12:35:00,193.375,193.6,193.36,193.375,1323078
2026-02-24 12:40:00,193.37,193.4226,193.19,193.255,947961
2026-02-24 12:45:00,193.25,193.335,193.0042,193.285,1338974
2026-02-24 12:50:00,193.28,193.325,193.14,193.2598,959293
2026-02-24 12:55:00,193.255,193.29,193.08,193.1,904701
2026-02-24 13:00:00,193.09,193.41,193.08,193.36,937497
2026-02-24 13:05:00,193.355,193.355,193.18,193.235,823732
2026-02-24 13:10:00,193.24,193.35,193.2,193.28,592959
2026-02-24 13:15:00,193.275,193.355,193.25,193.31,621437
2026-02-24 13:20:00,193.31,193.43,193.14,193.165,946848
2026-02-24 13:25:00,193.16,193.18,192.875,192.9401,1228464
2026-02-24 13:30:00,192.945,192.96,192.8,192.89,993268
2026-02-24 13:35:00,192.88,193.08,192.71,193.055,1228197
2026-02-24 13:40:00,193.055,193.09,192.91,192.945,731763
2026-02-24 13:45:00,192.95,193.02,192.61,192.71,1041822
2026-02-24 13:50:00,192.71,192.8102,192.57,192.615,1162277
2026-02-24 13:55:00,192.615,192.82,192.52,192.615,1016547
2026-02-24 14:00:00,192.615,192.79,192.465,192.675,1088913
2026-02-24 14:05:00,192.675,192.79,192.52,192.735,957757
2026-02-24 14:10:00,192.735,192.83,192.545,192.655,933349
2026-02-24 14:15:00,192.655,192.66,192.27,192.47,1044259
2026-02-24 14:20:00,192.47,192.56,192.35,192.46,902471
2026-02-24 14:25:00,192.46,192.5699,192.16,192.43,1243493
2026-02-24 14:30:00,192.435,192.75,192.4001,192.6236,1117202
2026-02-24 14:35:00,192.63,192.7,192.57,192.62,772910
2026-02-24 14:40:00,192.62,192.77,192.48,192.543,962669
2026-02-24 14:45:00,192.545,192.91,192.49,192.87,1176289
2026-02-24 14:50:00,192.87,193.05,192.65,192.665,1548526
2026-02-24 14:55:00,192.66,192.87,192.61,192.72,1280645
2026-02-24 15:00:00,192.7298,192.81,192.59,192.715,901568
2026-02-24 15:05:00,192.72,193.17,192.57,192.593,1088479
2026-02-24 15:10:00,192.6,192.785,192.535,192.6999,1102724
2026-02-24 15:15:00,192.697,192.98,192.59,192.97,1333988
2026-02-24 15:20:00,192.96,192.985,192.83,192.895,1001524
2026-02-24 15:25:00,192.895,192.945,192.73,192.785,1187504
2026-02-24 15:30:00,192.79,192.99,192.785,192.925,1265576
2026-02-24 15:35:00,192.92,193.02,192.84,192.94,1283802
2026-02-24 15:40:00,192.945,193.19,192.9045,193.18,1572656
2026-02-24 15:45:00,193.175,193.6,193.16,193.4829,2267506
2026-02-24 15:50:00,193.49,193.77,193.13,193.48,3365401
2026-02-24 15:55:00,193.48,193.48,192.66,192.805,5197894
2026-02-24 16:00:00,192.84,192.88,192.0139,192.63,39004999
2026-02-24 16:05:00,192.66,192.85,192.55,192.65,199554
2026-02-24 16:10:00,192.67,192.85,192.63,192.71,563454
2026-02-24 16:15:00,192.72,192.85,192.68,192.76,74378
2026-02-24 16:20:00,192.81,192.84,192.72,192.74,30887
2026-02-24 16:25:00,192.74,192.85,192.61,192.7,39429
2026-02-24 16:30:00,192.71,192.72,192.3,192.64,22304
2026-02-24 16:35:00,192.64,192.68,192.62,192.65,16622
2026-02-24 16:40:00,192.63,192.85,192.62,192.62,57992
2026-02-24 16:45:00,192.62,201.3796,182.8351,192.54,46157
2026-02-24 16:50:00,192.54,192.58,182.8351,192.54,54189
2026-02-24 16:55:00,192.5,192.64,192.49,192.62,15190
2026-02-24 17:00:00,192.6,192.65,192.6,192.64,13942
2026-02-24 17:05:00,192.625,192.64,192.61,192.63,16420
2026-02-24 17:10:00,192.63,192.64,192.4,192.56,42434
2026-02-24 17:15:00,192.42,192.64,192.42,192.525,10565
2026-02-24 17:20:00,192.54,192.85,192.52,192.57,2485594
2026-02-24 17:25:00,192.5691,192.57,192.51,192.51,19887
2026-02-24 17:30:00,192.5,192.54,192.5,192.54,29259
2026-02-24 17:35:00,192.5112,201.3796,192.51,192.535,11841
2026-02-24 17:40:00,192.54,192.65,192.5,192.63,18651
2026-02-24 17:45:00,192.64,192.65,192.55,192.5601,24883
2026-02-24 17:50:00,192.57,192.62,192.52,192.5505,19722
2026-02-24 17:55:00,192.56,192.65,192.53,192.631,17130
2026-02-24 18:00:00,192.64,192.65,192.54,192.6,30981
2026-02-24 18:05:00,192.575,192.64,192.54,192.62,15311
2026-02-24 18:10:00,192.61,192.68,192.59,192.64,33947
2026-02-24 18:15:00,192.64,192.65,192.56,192.61,24617
2026-02-24 18:20:00,192.62,192.62,192.58,192.59,7402
2026-02-24 18:25:00,192.59,192.63,192.56,192.58,23537
2026-02-24 18:30:00,192.59,192.6,192.48,192.598,45642
2026-02-24 18:35:00,192.57,192.65,192.53,192.6218,18898
2026-02-24 18:40:00,192.62,192.69,192.61,192.69,15458
2026-02-24 18:45:00,192.69,192.69,192.61,192.68,17300
2026-02-24 18:50:00,192.66,192.68,192.62,192.64,9337
2026-02-24 18:55:00,192.65,192.84,192.64,192.801,26830
2026-02-24 19:00:00,192.8,192.81,192.65,192.7493,12461
2026-02-24 19:05:00,192.74,192.8,192.7,192.7982,15446
2026-02-24 19:10:00,192.79,192.81,192.7,192.7,21197
2026-02-24 19:15:00,192.7,192.8,192.7,192.799,17543
2026-02-24 19:20:00,192.8,192.85,192.78,192.8305,13497
2026-02-24 19:25:00,192.8301,192.85,192.77,192.79,17295
2026-02-24 19:30:00,192.7719,192.81,192.75,192.78,9436
2026-02-24 19:35:00,192.78,192.94,192.77,192.87,29368
2026-02-24 19:40:00,192.9,192.99,192.82,192.9899,39822
2026-02-24 19:45:00,192.985,193.0,192.925,192.99,37382
2026-02-24 19:50:00,192.99,193.14,192.99,193.08,75785
2026-02-24 19:55:00,193.06,193.07,192.875,192.92,44207
2026-02-25 04:00:00,193.57,193.7,193.34,193.61,46310
2026-02-25 04:05:00,193.64,193.85,193.57,193.85,29226
2026-02-25 04:10:00,193.84,193.86,193.7,193.8,20460
2026-02-25 04:15:00,193.77,193.86,193.75,193.79,14664
2026-02-25 04:20:00,193.78,193.8,193.63,193.65,14247
2026-02-25 04:25:00,193.66,193.75,193.61,193.66,10429
2026-02-25 04:30:00,193.66,193.74,193.655,193.68,11010
2026-02-25 04:35:00,193.7,193.75,193.67,193.74,5581
2026-02-25 04:40:00,193.75,193.78,193.72,193.77,11865
2026-02-25 04:45:00,193.77,193.78,193.7,193.75,8449
2026-02-25 04:50:00,193.74,193.79,193.72,193.75,6611
2026-02-25 04:55:00,193.75,193.78,193.7,193.74,5560
2026-02-25 05:00:00,193.74,193.79,193.68,193.71,12829
2026-02-25 05:05:00,193.7,193.74,193.67,193.74,5401
2026-02-25 05:10:00,193.75,193.79,193.74,193.77,8000
2026-02-25 05:15:00,193.77,193.92,193.75,193.9,18989
2026-02-25 05:20:00,193.92,193.96,193.89,193.93,13092
2026-02-25 05:25:00,193.93,193.97,193.89,193.9,6914
2026-02-25 05:30:00,193.9,193.93,193.8,193.83,9233
2026-02-25 05:35:00,193.85,193.91,193.83,193.895,7630
2026-02-25 05:40:00,193.9,193.99,193.89,193.98,13045
2026-02-25 05:45:00,193.97,193.99,193.93,193.97,13068
2026-02-25 05:50:00,193.98,193.99,193.94,193.94,10707
2026-02-25 05:55:00,193.94,194.0,193.93,193.99,20186
2026-02-25 06:00:00,193.99,194.2,193.98,193.98,66373
2026-02-25 06:05:00,193.98,194.1,193.96,194.09,12467
2026-02-25 06:10:00,194.1,194.375,194.08,194.35,22608
2026-02-25 06:15:00,194.35,194.44,194.26,194.39,24268
2026-02-25 06:20:00,194.39,194.41,194.27,194.35,43876
2026-02-25 06:25:00,194.36,194.39,194.265,194.27,19028
2026-02-25 06:30:00,194.28,194.45,194.27,194.38,31316
2026-02-25 06:35:00,194.38,194.6,194.36,194.55,36474
2026-02-25 06:40:00,194.57,194.6,194.45,194.5,19452
2026-02-25 06:45:00,194.5,194.66,194.45,194.59,27004
2026-02-25 06:50:00,194.59,194.61,194.51,194.55,19857
2026-02-25 06:55:00,194.55,194.68,194.51,194.535,35088
2026-02-25 07:00:00,194.52,194.55,194.18,194.29,136306
2026-02-25 07:05:00,194.3,194.39,194.26,194.38,17671
2026-02-25 07:10:00,194.38,194.4,194.28,194.37,26474
2026-02-25 07:15:00,194.38,194.45,194.3,194.43,39291
2026-02-25 07:20:00,194.43,194.55,194.35,194.35,48193
2026-02-25 07:25:00,194.35,194.48,194.24,194.26,36219
2026-02-25 07:30:00,194.29,194.32,194.25,194.285,32553
2026-02-25 07:35:00,194.285,194.3,194.09,194.13,51273
2026-02-25 07:40:00,194.11,194.169,194.06,194.12,22318
2026-02-25 07:45:00,194.11,194.14,194.06,194.13,20845
2026-02-25 07:50:00,194.14,194.3,194.14,194.25,40957
2026-02-25 07:55:00,194.25,194.32,194.17,194.27,40111
2026-02-25 08:00:00,193.85,194.6884,192.85,194.28,995407
2026-02-25 08:05:00,194.31,194.41,191.0438,194.24,54510
2026-02-25 08:10:00,194.24,194.46,194.23,194.43,73597
2026-02-25 08:15:00,194.44,194.44,194.3,194.3469,61223
2026-02-25 08:20:00,194.33,194.4,194.28,194.34,72014
2026-02-25 08:25:00,194.35,194.57,194.3305,194.55,124403
2026-02-25 08:30:00,194.56,194.58,194.4,194.47,110025
2026-02-25 08:35:00,194.46,194.55,194.31,194.39,109519
2026-02-25 08:40:00,194.3892,194.39,194.27,194.38,64063
2026-02-25 08:45:00,194.38,194.46,194.35,194.44,66958
2026-02-25 08:50:00,194.45,194.5,194.4,194.4869,68157
2026-02-25 08:55:00,194.47,194.66,194.41,194.4289,112480
2026-02-25 09:00:00,194.43,194.57,194.42,194.525,58270
2026-02-25 09:05:00,194.53,194.55,194.43,194.52,79347
2026-02-25 09:10:00,194.53,194.62,194.43,194.525,134832
2026-02-25 09:15:00,194.52,194.56,194.36,194.45,108072
2026-02-25 09:20:00,194.435,194.6,194.4,194.5199,114066
2026-02-25 09:25:00,194.52,194.86,194.36,194.47,301205
2026-02-25 09:30:00,194.45,195.0,194.01,194.06,8594113
2026-02-25 09:35:00,194.08,194.6499,193.79,194.395,4629387
2026-02-25 09:40:00,194.395,194.83,194.18,194.6399,3578479
2026-02-25 09:45:00,194.62,195.0,194.51,194.835,3446727
2026-02-25 09:50:00,194.84,195.87,194.755,195.7804,7175333
2026-02-25 09:55:00,195.78,195.96,195.23,195.83,3842608
2026-02-25 10:00:00,195.83,196.368,195.82,196.27,4912975
2026-02-25 10:05:00,196.28,196.56,196.1301,196.1301,3592385
2026-02-25 10:10:00,196.1363,196.23,195.56,195.575,3313923
2026-02-25 10:15:00,195.575,195.73,195.15,195.3964,2981369
2026-02-25 10:20:00,195.3945,195.82,195.2203,195.56,3099625
2026-02-25 10:25:00,195.57,196.05,195.56,196.0451,2435998
2026-02-25 10:30:00,196.0401,196.15,195.65,195.68,2450755
2026-02-25 10:35:00,195.685,195.88,195.5,195.79,2213405
2026-02-25 10:40:00,195.785,195.94,195.66,195.6651,1425025
2026-02-25 10:45:00,195.6677,195.85,195.5,195.82,1397150
2026-02-25 10:50:00,195.8251,196.2277,195.75,196.0655,2460145
2026-02-25 10:55:00,196.065,196.325,194.5,196.215,1983959
2026-02-25 11:00:00,196.21,196.31,196.07,196.1601,1647156
2026-02-25 11:05:00,196.16,196.58,196.11,196.5601,2316412
2026-02-25 11:10:00,196.57,196.62,196.35,196.53,1960035
2026-02-25 11:15:00,196.525,196.55,196.075,196.1502,1744667
2026-02-25 11:20:00,196.15,196.27,195.81,196.235,2208683
2026-02-25 11:25:00,196.235,196.47,196.08,196.34,1717342
2026-02-25 11:30:00,196.33,196.6799,196.33,196.5001,2045459
2026-02-25 11:35:00,196.504,197.1,196.5,197.025,5081681
2026-02-25 11:40:00,197.02,197.15,196.95,197.09,2177308
2026-02-25 11:45:00,197.1,197.32,196.95,197.025,2487118
2026-02-25 11:50:00,197.025,197.17,196.98,197.035,1573377
2026-02-25 11:55:00,197.0266,197.095,196.87,197.065,1526899
2026-02-25 12:00:00,197.065,197.2,196.865,197.02,1802876
2026-02-25 12:05:00,197.0297,197.46,197.025,197.35,2311357
2026-02-25 12:10:00,197.33,197.58,197.3,197.5299,2020798
2026-02-25 12:15:00,197.525,197.6299,197.26,197.535,1686036
2026-02-25 12:20:00,197.53,197.62,197.44,197.545,1417570
2026-02-25 12:25:00,197.55,197.59,197.27,197.355,2450387
2026-02-25 12:30:00,197.355,197.53,197.21,197.225,1379724
2026-02-25 12:35:00,197.2237,197.4,197.195,197.335,1130508
2026-02-25 12:40:00,197.335,197.385,197.25,197.355,1019858
2026-02-25 12:45:00,197.355,197.4,197.18,197.275,1208037
2026-02-25 12:50:00,197.275,197.3,197.11,197.1273,1055455
2026-02-25 12:55:00,197.12,197.2,197.04,197.07,1039679
2026-02-25 13:00:00,197.08,197.17,196.79,196.85,1648190
2026-02-25 13:05:00,196.855,196.94,196.75,196.7862,1144571
2026-02-25 13:10:00,196.785,196.9,196.75,196.8099,1133521
2026-02-25 13:15:00,196.805,196.84,196.62,196.675,1253030
2026-02-25 13:20:00,196.675,196.74,196.605,196.6837,997359
2026-02-25 13:25:00,196.685,196.84,196.6635,196.7299,1205041
2026-02-25 13:30:00,196.725,196.8,196.68,196.7465,945035
2026-02-25 13:35:00,196.74,196.82,196.481,196.545,1611329
2026-02-25 13:40:00,196.54,196.8,196.515,196.71,1238313
2026-02-25 13:45:00,196.715,196.78,196.66,196.73,887617
2026-02-25 13:50:00,196.725,196.745,196.585,196.6602,871872
2026-02-25 13:55:00,196.6651,196.73,196.58,196.625,824137
2026-02-25 14:00:00,196.62,196.99,196.61,196.945,1622663
2026-02-25 14:05:00,196.945,197.145,196.855,197.105,1926138
2026-02-25 14:10:00,197.105,197.23,197.0637,197.1799,1310784
2026-02-25 14:15:00,197.175,197.45,197.16,197.4248,1595727
2026-02-25 14:20:00,197.43,197.435,197.2,197.255,1577145
2026-02-25 14:25:00,197.255,197.3,197.06,197.0999,1265945
2026-02-25 14:30:00,197.089,197.28,196.97,197.0351,1807657
2026-02-25 14:35:00,197.03,197.255,196.9,197.195,1837442
2026-02-25 14:40:00,197.195,197.26,197.1,197.185,1288175
2026-02-25 14:45:00,197.18,197.28,197.07,197.235,1265658
2026-02-25 14:50:00,197.235,197.33,197.13,197.3063,1576847
2026-02-25 14:55:00,197.305,197.37,197.1,197.18,1509257
2026-02-25 15:00:00,197.175,197.21,197.04,197.1,1612947
2026-02-25 15:05:00,197.095,197.24,197.025,197.165,1573671
2026-02-25 15:10:00,197.16,197.17,196.68,196.8,1830852
2026-02-25 15:15:00,196.805,197.07,196.7,197.0074,2403363
2026-02-25 15:20:00,197.005,197.05,196.81,196.96,1705858
2026-02-25 15:25:00,196.95,197.04,196.87,196.895,1738237
2026-02-25 15:30:00,196.89,197.1,196.6,196.845,3007074
2026-02-25 15:35:00,196.845,196.98,196.59,196.945,1971112
2026-02-25 15:40:00,196.94,197.21,196.88,197.1963,3531855
2026-02-25 15:45:00,197.195,197.2,196.8201,196.875,2853480
2026-02-25 15:50:00,196.87,196.9151,196.38,196.42,4322668
2026-02-25 15:55:00,196.415,196.47,195.52,195.88,8888898
2026-02-25 16:00:00,195.84,196.1,195.06,195.6,36348053
2026-02-25 16:05:00,195.66,196.4965,195.56,196.25,4262942
2026-02-25 16:10:00,196.25,197.0,195.56,196.5515,546485
2026-02-25 16:15:00,195.56,196.66,195.56,196.44,514899
2026-02-25 16:20:00,195.56,196.82,195.56,196.13,527346
