orb_minutes,atr_multiplier,volume_pct,fvg_min_pct,profit_r,trades,win_rate,avg_win,avg_loss,profit_factor,total_pnl,sharpe,max_drawdown
5,2.0,1.5,0.003,2.5,51,0.3529,2664.09,-1091.23,1.332,11943.15,2.549,-0.088
5,2.0,1.5,0.005,2.5,51,0.3529,2664.09,-1091.23,1.332,11943.15,2.549,-0.088
5,2.5,1.5,0.003,2.0,47,0.4043,2078.98,-1055.45,1.337,9947.95,2.531,-0.0961
5,2.5,1.5,0.005,2.0,47,0.4043,2078.98,-1055.45,1.337,9947.95,2.531,-0.0961
15,1.0,1.25,0.005,2.0,97,0.3814,2102.71,-1065.9,1.217,13846.26,2.531,-0.0797
20,1.5,1.5,0.002,3.0,51,0.3137,3145.77,-1070.04,1.344,12881.08,2.521,-0.1317
5,1.0,1.75,0.001,2.5,73,0.3425,2733.03,-1122.62,1.268,14440.2,2.521,-0.1144
5,1.0,1.75,0.005,1.5,73,0.4521,1568.49,-1060.56,1.22,9337.73,2.51,-0.0919
5,2.0,1.5,0.001,2.5,54,0.3519,2695.69,-1107.63,1.321,12450.88,2.508,-0.0971
20,3.0,1.0,0.003,1.5,55,0.4727,1581.01,-1071.09,1.323,10044.58,2.505,-0.0871
20,3.0,1.0,0.005,1.5,55,0.4727,1581.01,-1071.09,1.323,10044.58,2.505,-0.0871
20,1.5,1.75,0.001,2.5,51,0.3529,2620.29,-1067.51,1.339,11937.28,2.501,-0.1005
5,2.0,1.5,0.001,2.0,58,0.3966,2141.76,-1095.49,1.285,10918.43,2.495,-0.1054
10,1.5,1.5,0.005,2.5,60,0.35,2684.99,-1099.92,1.314,13487.98,2.49,-0.1446
5,2.5,1.5,0.003,2.5,46,0.3478,2547.9,-1032.3,1.316,9797.23,2.484,-0.0872
5,2.5,1.5,0.005,2.5,46,0.3478,2547.9,-1032.3,1.316,9797.23,2.484,-0.0872
5,1.0,1.5,0.001,2.0,87,0.3908,2284.78,-1180.87,1.241,15096.01,2.473,-0.124
10,1.0,1.25,0.005,3.0,90,0.3,3322.71,-1139.45,1.25,17928.05,2.467,-0.1147
5,1.0,1.25,0.003,2.5,97,0.3299,2678.43,-1093.01,1.206,14664.28,2.46,-0.1144
5,1.0,1.25,0.001,2.5,100,0.33,2698.38,-1102.26,1.206,15195.26,2.457,-0.1054
20,1.5,1.5,0.002,2.5,55,0.3455,2633.57,-1075.39,1.293,11323.93,2.454,-0.1359
10,2.5,1.0,0.001,3.0,56,0.3214,3318.91,-1145.67,1.372,16205.1,2.452,-0.1234
10,2.5,1.0,0.002,3.0,56,0.3214,3318.91,-1145.67,1.372,16205.1,2.452,-0.1234
10,2.5,1.0,0.003,3.0,56,0.3214,3318.91,-1145.67,1.372,16205.1,2.452,-0.1234
10,2.5,1.0,0.005,3.0,56,0.3214,3318.91,-1145.67,1.372,16205.1,2.452,-0.1234
5,1.0,1.25,0.001,2.0,111,0.3784,2101.56,-1064.42,1.202,14820.55,2.45,-0.0789
5,1.5,1.0,0.003,2.0,90,0.3889,2163.83,-1103.2,1.248,15057.96,2.447,-0.1147
5,1.5,1.0,0.005,2.0,90,0.3889,2163.83,-1103.2,1.248,15057.96,2.447,-0.1147
5,1.0,1.75,0.001,3.0,69,0.3043,3226.11,-1102.53,1.28,14826.98,2.445,-0.1152
5,3.0,1.25,0.001,3.0,51,0.3137,3147.68,-1070.64,1.344,12890.54,2.441,-0.0772
15,1.0,1.0,0.003,2.0,119,0.3782,2098.79,-1061.64,1.202,15884.23,2.438,-0.1237
15,1.0,1.0,0.001,2.0,119,0.3782,2092.08,-1057.58,1.203,15882.95,2.435,-0.1149
10,1.0,1.25,0.002,1.5,118,0.4407,1513.51,-1014.7,1.175,11732.4,2.435,-0.0868
10,2.5,1.25,0.001,2.5,51,0.3529,2666.21,-1092.54,1.331,11937.93,2.433,-0.0963
10,1.0,1.5,0.003,3.0,72,0.3056,3335.03,-1148.89,1.277,15926.15,2.431,-0.1664
5,3.0,1.25,0.001,2.5,52,0.3462,2614.57,-1065.66,1.299,10829.93,2.418,-0.0772
5,1.0,1.5,0.002,3.0,75,0.3067,3383.55,-1169.24,1.28,17021.27,2.418,-0.1674
20,1.0,1.5,0.002,3.0,63,0.3016,3208.59,-1097.3,1.263,12682.25,2.415,-0.1409
20,2.5,1.0,0.001,1.5,63,0.4603,1588.48,-1077.89,1.257,9417.56,2.413,-0.1003
20,2.5,1.0,0.002,1.5,63,0.4603,1588.48,-1077.89,1.257,9417.56,2.413,-0.1003
10,1.5,1.5,0.005,3.0,55,0.3091,3160.05,-1076.53,1.313,12812.81,2.39,-0.1404
10,1.0,1.25,0.003,1.5,116,0.4397,1508.48,-1011.42,1.17,11189.95,2.389,-0.0868
15,1.5,1.75,0.001,2.5,57,0.3509,2649.52,-1081.58,1.324,12971.97,2.384,-0.1095
5,1.0,1.75,0.001,2.0,77,0.3896,2202.28,-1130.41,1.244,12938.83,2.381,-0.1149
20,1.0,1.5,0.005,2.0,67,0.3881,2147.72,-1097.84,1.241,10829.34,2.376,-0.1146
5,1.5,1.5,0.001,3.0,61,0.3115,3260.96,-1118.98,1.318,14961.27,2.375,-0.149
10,1.0,1.5,0.001,3.0,76,0.3026,3362.5,-1160.14,1.258,15849.78,2.369,-0.1414
20,1.0,1.75,0.005,1.5,63,0.4444,1502.2,-1009.55,1.19,6727.2,2.368,-0.0641
5,1.5,1.5,0.002,3.0,59,0.3051,3182.34,-1086.44,1.286,12738.22,2.36,-0.1404
5,1.5,1.5,0.002,2.5,64,0.3438,2698.12,-1106.8,1.277,12872.98,2.358,-0.1446
10,3.0,1.25,0.002,2.5,49,0.3469,2587.06,-1051.91,1.307,10318.82,2.357,-0.0772
10,3.0,1.25,0.003,2.5,49,0.3469,2586.93,-1051.95,1.306,10315.45,2.356,-0.0772
10,3.0,1.25,0.005,2.5,49,0.3469,2586.93,-1051.95,1.306,10315.45,2.356,-0.0772
20,1.0,1.75,0.001,2.5,62,0.3387,2560.33,-1037.37,1.264,11235.01,2.353,-0.078
20,1.0,1.75,0.003,3.0,53,0.3019,3021.94,-1019.32,1.282,10636.3,2.351,-0.1146
20,2.0,1.5,0.001,3.0,46,0.3043,3099.92,-1054.38,1.286,9658.62,2.35,-0.1141
20,1.0,1.25,0.005,2.0,87,0.3793,2126.1,-1082.28,1.201,11718.09,2.348,-0.0698
10,1.0,1.75,0.002,3.0,62,0.3065,3139.55,-1065.88,1.302,13818.67,2.347,-0.1409
20,1.0,1.75,0.001,3.0,57,0.2982,3011.27,-1015.66,1.26,10565.08,2.327,-0.0789
10,2.5,1.25,0.001,1.5,58,0.4655,1598.64,-1086.98,1.281,9466.72,2.324,-0.1003
10,3.0,1.25,0.001,1.5,53,0.4717,1592.7,-1082.64,1.314,9503.47,2.311,-0.0779
20,1.5,1.5,0.001,1.5,66,0.4545,1581.42,-1071.88,1.229,8854.92,2.31,-0.1049
10,1.5,1.5,0.003,2.5,61,0.3443,2668.26,-1091.94,1.283,12355.76,2.305,-0.1446
15,1.5,1.75,0.005,2.5,51,0.3529,2611.89,-1062.91,1.34,11937.99,2.297,-0.1184
10,2.0,1.5,0.001,3.0,52,0.3077,3187.79,-1090.42,1.299,11749.53,2.297,-0.1317
5,2.0,1.5,0.002,2.5,52,0.3462,2647.48,-1083.17,1.294,10826.76,2.292,-0.088
15,1.0,1.25,0.003,2.0,98,0.3776,2094.61,-1062.19,1.196,12706.92,2.289,-0.0889
20,1.5,1.5,0.001,3.0,52,0.3077,3134.08,-1066.44,1.306,11753.44,2.28,-0.1404
15,1.0,1.0,0.005,2.5,108,0.3333,2725.08,-1112.84,1.224,17978.8,2.279,-0.1406
20,3.0,1.25,0.001,1.5,47,0.4681,1567.07,-1061.92,1.299,7927.72,2.269,-0.0686
20,3.0,1.25,0.002,1.5,47,0.4681,1567.07,-1061.93,1.299,7927.43,2.269,-0.0686
15,1.5,1.75,0.005,3.0,48,0.3125,3149.36,-1073.36,1.334,11819.51,2.258,-0.1235
5,2.5,1.75,0.002,2.5,47,0.3404,2541.45,-1030.79,1.273,8708.82,2.257,-0.0872
10,1.0,1.5,0.002,3.0,73,0.3014,3316.36,-1141.11,1.254,14763.43,2.243,-0.1664
15,2.5,1.0,0.001,2.0,58,0.3966,2167.64,-1112.21,1.281,10928.38,2.237,-0.1403
15,2.5,1.0,0.002,2.0,58,0.3966,2167.64,-1112.21,1.281,10928.38,2.237,-0.1403
15,2.5,1.0,0.003,2.0,58,0.3966,2167.64,-1112.21,1.281,10928.38,2.237,-0.1403
15,2.5,1.0,0.005,2.0,58,0.3966,2167.64,-1112.21,1.281,10928.38,2.237,-0.1403
5,1.0,1.25,0.002,2.5,98,0.3265,2660.4,-1084.97,1.189,13524.63,2.236,-0.1143
10,2.5,1.0,0.001,2.0,60,0.4,2196.98,-1130.69,1.295,12022.67,2.23,-0.1489
10,2.5,1.0,0.002,2.0,60,0.4,2196.98,-1130.69,1.295,12022.67,2.23,-0.1489
10,2.5,1.0,0.003,2.0,60,0.4,2196.98,-1130.69,1.295,12022.67,2.23,-0.1489
10,2.5,1.0,0.005,2.0,60,0.4,2196.98,-1130.69,1.295,12022.67,2.23,-0.1489
15,1.0,1.0,0.002,2.0,120,0.375,2083.93,-1053.99,1.186,14727.5,2.228,-0.1237
5,2.5,1.5,0.002,2.0,48,0.3958,2064.37,-1047.47,1.291,8846.27,2.225,-0.0961
20,1.0,1.25,0.001,2.5,84,0.3333,2751.85,-1130.83,1.217,13725.36,2.224,-0.0964
5,2.5,1.25,0.003,2.5,52,0.3462,2632.95,-1075.7,1.296,10819.32,2.223,-0.0964
5,2.5,1.25,0.005,2.5,52,0.3462,2632.95,-1075.7,1.296,10819.32,2.223,-0.0964
5,2.5,1.25,0.002,2.0,53,0.3962,2127.14,-1087.16,1.284,9880.81,2.217,-0.1051
5,2.5,1.25,0.003,2.0,53,0.3962,2127.15,-1087.19,1.284,9880.15,2.216,-0.1051
5,2.5,1.25,0.005,2.0,53,0.3962,2127.15,-1087.19,1.284,9880.15,2.216,-0.1051
5,1.5,1.0,0.001,2.0,91,0.3846,2150.02,-1095.29,1.227,13914.6,2.215,-0.1162
5,1.5,1.0,0.002,2.0,91,0.3846,2150.02,-1095.29,1.227,13914.6,2.215,-0.1162
10,1.5,1.5,0.003,3.0,56,0.3036,3137.46,-1067.93,1.281,11687.5,2.211,-0.1404
15,1.0,1.75,0.001,2.5,69,0.3333,2601.62,-1058.77,1.229,11134.1,2.208,-0.0964
5,1.5,1.75,0.001,2.5,61,0.3443,2683.43,-1099.93,1.281,12354.55,2.206,-0.1184
20,3.0,1.0,0.001,1.5,56,0.4643,1569.5,-1062.34,1.28,8936.69,2.204,-0.0871
20,3.0,1.0,0.002,1.5,56,0.4643,1569.5,-1062.34,1.28,8936.69,2.204,-0.0871
20,1.0,1.75,0.001,2.0,63,0.381,2040.95,-1033.39,1.215,8680.62,2.198,-0.0778
5,2.0,1.5,0.003,3.0,50,0.3,3103.8,-1056.04,1.26,9595.41,2.184,-0.0783
5,2.0,1.5,0.005,3.0,50,0.3,3103.8,-1056.04,1.26,9595.41,2.184,-0.0783
15,2.5,1.25,0.001,2.5,50,0.34,2608.68,-1064.63,1.262,9214.74,2.181,-0.0963
15,2.5,1.25,0.002,2.5,50,0.34,2608.65,-1064.62,1.262,9214.5,2.181,-0.0963
20,2.5,1.25,0.001,2.5,47,0.3404,2592.44,-1056.58,1.266,8725.18,2.175,-0.0872
20,2.5,1.25,0.002,2.5,47,0.3404,2592.44,-1056.61,1.266,8724.21,2.175,-0.0872
15,2.0,1.5,0.001,3.0,50,0.3,3110.87,-1058.95,1.259,9599.76,2.175,-0.1229
10,1.0,1.75,0.005,1.5,69,0.4493,1561.74,-1055.97,1.207,8287.05,2.168,-0.101
10,1.5,1.0,0.005,2.5,79,0.3418,2754.02,-1131.87,1.263,15501.32,2.167,-0.1184
5,1.5,1.0,0.005,1.5,104,0.4519,1656.16,-1128.23,1.21,13530.24,2.162,-0.0919
10,1.0,1.25,0.003,3.0,92,0.2935,3288.55,-1126.18,1.213,15589.29,2.156,-0.1235
10,1.0,1.5,0.005,1.5,84,0.4405,1576.35,-1067.26,1.163,8163.65,2.135,-0.0966
15,1.0,1.5,0.005,2.0,72,0.375,2126.07,-1084.74,1.176,8590.46,2.128,-0.1235
5,2.5,1.25,0.003,3.0,52,0.3077,3195.46,-1093.48,1.299,11762.15,2.127,-0.0875
5,2.5,1.25,0.005,3.0,52,0.3077,3195.46,-1093.48,1.299,11762.15,2.127,-0.0875
15,1.5,1.5,0.001,3.0,56,0.3036,3145.19,-1071.28,1.28,11688.46,2.127,-0.149
5,2.5,1.25,0.002,3.0,52,0.3077,3195.46,-1093.51,1.299,11761.19,2.126,-0.0875
15,1.5,1.75,0.003,2.5,52,0.3462,2592.67,-1054.45,1.302,10816.85,2.116,-0.1184
15,1.0,1.0,0.001,2.5,109,0.3303,2706.1,-1104.4,1.208,16797.97,2.112,-0.1407
15,1.0,1.0,0.003,2.5,109,0.3303,2716.33,-1109.45,1.207,16798.18,2.112,-0.1492
15,1.0,1.75,0.005,2.0,58,0.3793,2044.93,-1036.87,1.205,7660.95,2.112,-0.0972
20,1.0,1.5,0.003,2.0,68,0.3824,2140.34,-1093.53,1.212,9720.6,2.107,-0.1235
10,3.0,1.0,0.001,2.0,56,0.3929,2134.6,-1091.53,1.265,9849.24,2.105,-0.1143
10,3.0,1.0,0.002,2.0,56,0.3929,2134.6,-1091.53,1.265,9849.24,2.105,-0.1143
10,3.0,1.0,0.003,2.0,56,0.3929,2134.6,-1091.53,1.265,9849.24,2.105,-0.1143
10,3.0,1.0,0.005,2.0,56,0.3929,2134.6,-1091.53,1.265,9849.24,2.105,-0.1143
5,3.0,1.25,0.002,1.5,54,0.463,1589.24,-1080.3,1.268,8402.37,2.102,-0.0779
5,3.0,1.25,0.003,1.5,54,0.463,1589.24,-1080.3,1.268,8402.37,2.102,-0.0779
5,3.0,1.25,0.005,1.5,54,0.463,1589.24,-1080.3,1.268,8402.37,2.102,-0.0779
20,1.0,1.75,0.002,3.0,54,0.2963,2997.01,-1011.18,1.248,9527.44,2.093,-0.1146
10,1.5,1.5,0.001,2.5,65,0.3385,2676.59,-1096.37,1.249,11740.82,2.089,-0.1359
15,1.5,1.75,0.003,3.0,49,0.3061,3125.98,-1064.3,1.296,10703.42,2.086,-0.1235
20,1.0,1.25,0.005,2.5,82,0.3293,2735.86,-1123.65,1.195,12067.7,2.086,-0.0964
20,1.0,1.25,0.003,2.0,88,0.375,2118.24,-1078.22,1.179,10600.18,2.086,-0.0791
10,1.5,1.5,0.002,2.5,62,0.3387,2652.63,-1084.73,1.253,11231.34,2.081,-0.1446
5,2.5,1.5,0.001,3.0,49,0.3061,3121.29,-1062.17,1.296,10705.55,2.078,-0.0875
10,3.0,1.25,0.001,2.5,50,0.34,2585.63,-1052.73,1.265,9215.5,2.078,-0.0772
15,1.0,1.5,0.001,2.0,78,0.3718,2127.42,-1085.1,1.16,8525.15,2.078,-0.1062
5,2.5,1.75,0.001,3.0,49,0.3061,3131.21,-1066.65,1.295,10702.04,2.075,-0.0875
20,1.5,1.25,0.001,2.5,65,0.3385,2735.51,-1126.34,1.243,11748.41,2.061,-0.0872
15,2.5,1.25,0.002,1.5,57,0.4561,1584.48,-1075.37,1.236,7859.85,2.06,-0.1006
15,2.5,1.25,0.003,1.5,57,0.4561,1584.42,-1075.37,1.236,7858.49,2.06,-0.1006
15,2.5,1.25,0.005,1.5,57,0.4561,1584.42,-1075.37,1.236,7858.49,2.06,-0.1006
15,1.0,1.25,0.002,2.0,99,0.3737,2079.64,-1054.27,1.177,11582.1,2.053,-0.0889
5,2.5,1.75,0.003,3.0,46,0.3043,3083.31,-1047.41,1.288,9649.15,2.047,-0.0783
5,2.5,1.75,0.005,3.0,46,0.3043,3083.31,-1047.41,1.288,9649.15,2.047,-0.0783
15,2.5,1.25,0.002,2.0,51,0.3922,2121.92,-1084.7,1.262,8812.82,2.04,-0.1051
15,2.5,1.25,0.003,2.0,51,0.3922,2121.92,-1084.7,1.262,8812.92,2.04,-0.1051
15,2.5,1.25,0.005,2.0,51,0.3922,2121.92,-1084.7,1.262,8812.92,2.04,-0.1051
15,2.5,1.25,0.001,2.0,51,0.3922,2121.89,-1084.7,1.262,8812.2,2.039,-0.1051
15,1.5,1.0,0.003,2.5,77,0.3377,2720.31,-1115.84,1.243,13820.19,2.03,-0.1095
15,1.5,1.0,0.005,2.5,77,0.3377,2720.31,-1115.84,1.243,13820.19,2.03,-0.1095
10,1.5,1.0,0.003,2.5,80,0.3375,2735.18,-1122.74,1.241,14344.42,2.026,-0.1184
5,1.0,1.75,0.005,2.5,63,0.3333,2646.6,-1082.41,1.223,10117.32,2.024,-0.15
10,2.5,1.75,0.001,2.5,47,0.3404,2572.6,-1047.0,1.268,8704.6,2.021,-0.1184
15,1.5,1.5,0.003,2.0,60,0.3833,2117.3,-1080.52,1.218,8718.72,2.019,-0.1229
15,1.5,1.5,0.005,2.0,60,0.3833,2117.3,-1080.52,1.218,8718.72,2.019,-0.1229
5,1.5,1.0,0.003,1.5,105,0.4476,1644.83,-1119.21,1.191,12392.61,2.017,-0.0919
20,2.5,1.25,0.001,1.5,53,0.4528,1562.37,-1058.08,1.222,6812.68,2.012,-0.0911
20,1.0,1.0,0.005,2.5,100,0.33,2687.08,-1096.66,1.207,15197.41,2.011,-0.1232
5,1.5,1.5,0.001,1.5,76,0.4474,1614.72,-1098.32,1.19,8770.94,2.009,-0.1139
10,2.5,1.25,0.002,1.5,57,0.4561,1579.51,-1071.31,1.237,7856.48,2.007,-0.1006
10,2.5,1.25,0.003,1.5,57,0.4561,1579.53,-1071.31,1.237,7857.05,2.007,-0.1006
10,2.5,1.25,0.005,1.5,57,0.4561,1579.53,-1071.31,1.237,7857.05,2.007,-0.1006
20,1.5,1.5,0.001,2.0,58,0.3793,2096.75,-1068.46,1.199,7663.84,2.004,-0.1054
5,1.0,1.0,0.005,1.5,164,0.4329,1525.23,-1024.41,1.137,13021.01,2.003,-0.1146
10,1.0,1.5,0.001,1.5,93,0.4409,1592.26,-1078.99,1.164,9175.09,2.0,-0.1053
20,2.5,1.25,0.003,3.0,46,0.3043,3147.18,-1074.81,1.281,9666.56,1.991,-0.0783
20,2.5,1.25,0.005,3.0,46,0.3043,3147.18,-1074.81,1.281,9666.56,1.991,-0.0783
10,2.5,1.25,0.002,2.0,51,0.3922,2114.75,-1079.93,1.263,8817.04,1.991,-0.1051
10,2.5,1.25,0.003,2.0,51,0.3922,2114.73,-1079.93,1.263,8816.58,1.991,-0.1051
10,2.5,1.25,0.005,2.0,51,0.3922,2114.73,-1079.93,1.263,8816.58,1.991,-0.1051
10,1.5,1.5,0.002,3.0,57,0.2982,3116.55,-1060.38,1.249,10566.16,1.989,-0.1404
20,2.0,1.5,0.001,2.5,47,0.3404,2612.64,-1067.63,1.263,8705.63,1.983,-0.1184
10,1.0,1.25,0.002,3.0,93,0.2903,3265.87,-1117.39,1.196,14430.8,1.98,-0.1235
5,1.5,1.75,0.005,3.0,53,0.3019,3168.49,-1082.65,1.266,10637.97,1.979,-0.1495
5,1.0,1.75,0.002,1.5,77,0.4416,1556.2,-1051.8,1.17,7683.38,1.976,-0.101
15,1.0,1.25,0.005,2.5,89,0.3258,2718.67,-1114.43,1.179,11975.85,1.964,-0.1054
10,1.0,1.75,0.001,3.0,68,0.2941,3138.15,-1068.22,1.224,11488.51,1.956,-0.1152
5,2.0,1.25,0.002,3.0,60,0.3,3249.47,-1115.91,1.248,11622.34,1.954,-0.0977
15,1.0,1.0,0.002,2.5,110,0.3273,2697.54,-1101.11,1.192,15629.26,1.95,-0.1492
20,1.0,1.75,0.002,1.5,66,0.4394,1501.28,-1009.8,1.165,6174.56,1.948,-0.0734
15,1.0,1.25,0.001,2.0,100,0.37,2075.49,-1052.84,1.158,10464.11,1.944,-0.0889
20,1.0,1.0,0.005,2.0,105,0.3714,2059.87,-1042.74,1.167,11513.9,1.942,-0.1139
20,1.0,1.75,0.005,2.0,55,0.3818,2035.17,-1030.71,1.22,7694.28,1.938,-0.0881
5,2.5,1.25,0.001,2.0,54,0.3889,2126.09,-1086.9,1.245,8780.07,1.936,-0.1051
15,1.0,1.25,0.001,2.5,92,0.3261,2732.85,-1120.94,1.18,12487.23,1.934,-0.1054
20,1.0,1.75,0.001,1.5,71,0.4366,1503.92,-1012.25,1.151,6131.52,1.934,-0.0638
15,1.5,1.5,0.001,2.0,63,0.381,2121.38,-1082.74,1.206,8686.37,1.927,-0.1144
20,1.0,1.75,0.003,1.5,64,0.4375,1495.18,-1005.64,1.156,5662.08,1.926,-0.0734
10,3.0,1.25,0.002,2.0,49,0.3878,2077.35,-1057.04,1.245,7758.45,1.925,-0.078
10,1.0,1.0,0.005,2.0,126,0.373,2125.0,-1078.65,1.172,14661.55,1.924,-0.1328
10,1.0,1.5,0.001,2.5,79,0.3291,2743.9,-1128.1,1.193,11551.72,1.922,-0.132
20,1.5,1.75,0.003,2.5,47,0.3404,2552.28,-1036.37,1.271,8708.87,1.919,-0.1184
20,1.5,1.75,0.005,2.5,47,0.3404,2552.28,-1036.37,1.271,8708.87,1.919,-0.1184
10,2.5,1.25,0.003,2.5,50,0.34,2605.66,-1063.13,1.263,9212.92,1.916,-0.0963
10,2.5,1.25,0.005,2.5,50,0.34,2605.66,-1063.13,1.263,9212.92,1.916,-0.0963
5,1.5,1.75,0.005,2.5,56,0.3393,2617.0,-1068.02,1.258,10206.39,1.916,-0.1359
5,2.0,1.5,0.003,2.0,55,0.3818,2093.36,-1066.64,1.212,7694.83,1.904,-0.1057
5,2.0,1.5,0.005,2.0,55,0.3818,2093.36,-1066.64,1.212,7694.83,1.904,-0.1057
20,1.0,1.25,0.001,2.0,89,0.3708,2099.79,-1067.92,1.159,9489.48,1.896,-0.0791
15,1.5,1.75,0.002,2.5,53,0.3396,2575.34,-1047.01,1.265,9710.95,1.889,-0.1184
5,1.0,1.75,0.003,1.5,75,0.44,1550.45,-1047.6,1.163,7165.8,1.888,-0.1009
5,1.0,1.5,0.005,2.0,78,0.3718,2181.7,-1117.27,1.156,8522.92,1.888,-0.1422
10,1.5,1.75,0.005,2.5,53,0.3396,2582.77,-1050.78,1.264,9712.52,1.871,-0.1272
20,2.5,1.0,0.003,2.0,57,0.386,2126.13,-1086.49,1.23,8747.73,1.871,-0.1317
20,2.5,1.0,0.005,2.0,57,0.386,2126.13,-1086.49,1.23,8747.73,1.871,-0.1317
20,1.0,1.25,0.003,2.5,83,0.3253,2727.51,-1119.55,1.175,10948.17,1.871,-0.1054
20,2.5,1.75,0.001,2.5,42,0.3333,2507.46,-1016.61,1.233,6639.44,1.868,-0.1095
5,2.5,1.25,0.001,3.0,53,0.3019,3195.41,-1094.12,1.263,10644.03,1.864,-0.0875
20,1.5,1.0,0.003,2.5,69,0.3333,2679.67,-1097.57,1.221,11144.09,1.864,-0.1005
20,1.5,1.0,0.005,2.5,69,0.3333,2679.67,-1097.57,1.221,11144.09,1.864,-0.1005
15,1.5,1.75,0.002,3.0,50,0.3,3104.54,-1056.35,1.26,9596.01,1.861,-0.1235
20,2.0,1.5,0.001,2.0,50,0.38,2065.54,-1050.56,1.205,6677.97,1.857,-0.1051
20,1.0,1.0,0.001,2.5,101,0.3267,2666.9,-1087.58,1.19,14052.04,1.855,-0.1232
20,1.0,1.5,0.002,2.0,69,0.3768,2125.93,-1085.0,1.185,8619.12,1.85,-0.1235
10,1.5,1.0,0.001,2.5,81,0.3333,2717.54,-1114.1,1.22,13212.29,1.844,-0.1184
10,1.5,1.0,0.002,2.5,81,0.3333,2717.54,-1114.1,1.22,13212.29,1.844,-0.1184
20,1.0,1.25,0.002,2.0,89,0.3708,2102.46,-1069.47,1.158,9490.7,1.844,-0.0791
15,2.0,1.5,0.002,3.0,48,0.2917,3052.86,-1037.28,1.212,7472.55,1.843,-0.1051
20,1.0,1.0,0.003,2.5,101,0.3267,2677.74,-1092.86,1.189,14050.77,1.843,-0.132
10,1.5,1.75,0.005,3.0,50,0.3,3115.57,-1061.06,1.258,9596.56,1.842,-0.1322
10,3.0,1.0,0.001,1.5,59,0.4576,1599.08,-1087.58,1.241,8372.54,1.842,-0.1273
10,3.0,1.0,0.002,1.5,59,0.4576,1599.08,-1087.58,1.241,8372.54,1.842,-0.1273
10,3.0,1.0,0.003,1.5,59,0.4576,1599.08,-1087.58,1.241,8372.54,1.842,-0.1273
10,3.0,1.0,0.005,1.5,59,0.4576,1599.08,-1087.58,1.241,8372.54,1.842,-0.1273
15,1.5,1.0,0.001,2.5,78,0.3333,2703.15,-1107.72,1.22,12680.29,1.838,-0.1095
15,1.5,1.0,0.002,2.5,78,0.3333,2703.15,-1107.72,1.22,12680.29,1.838,-0.1095
15,1.0,1.5,0.003,2.0,73,0.3699,2119.16,-1080.63,1.151,7508.1,1.832,-0.1322
5,1.0,1.5,0.005,2.5,73,0.3288,2772.71,-1143.11,1.188,10532.44,1.825,-0.1759
10,1.0,1.25,0.001,3.0,94,0.2872,3274.52,-1121.27,1.177,13287.06,1.815,-0.1146
15,2.5,1.25,0.001,3.0,50,0.3,3156.78,-1078.39,1.255,9607.88,1.814,-0.0875
15,2.5,1.25,0.002,3.0,50,0.3,3156.85,-1078.4,1.255,9608.82,1.814,-0.0875
15,2.5,1.25,0.003,3.0,50,0.3,3156.85,-1078.36,1.255,9610.05,1.814,-0.0875
15,2.5,1.25,0.005,3.0,50,0.3,3156.85,-1078.36,1.255,9610.05,1.814,-0.0875
15,2.0,1.5,0.001,2.0,55,0.3818,2087.59,-1062.96,1.213,7698.62,1.808,-0.1141
5,2.5,1.75,0.002,3.0,47,0.2979,3061.45,-1039.48,1.249,8557.54,1.806,-0.0783
5,2.0,1.0,0.003,1.5,83,0.4458,1586.3,-1074.54,1.187,9264.26,1.803,-0.1231
5,2.0,1.0,0.005,1.5,83,0.4458,1586.3,-1074.54,1.187,9264.26,1.803,-0.1231
5,1.5,1.0,0.001,1.5,106,0.4434,1634.03,-1110.59,1.172,11274.55,1.8,-0.0919
5,1.5,1.0,0.002,1.5,106,0.4434,1634.03,-1110.59,1.172,11274.55,1.8,-0.0919
5,1.5,1.75,0.003,3.0,54,0.2963,3146.29,-1074.03,1.233,9527.42,1.798,-0.1495
20,1.5,1.5,0.003,2.0,56,0.375,2086.11,-1062.69,1.178,6614.19,1.785,-0.1229
20,1.5,1.5,0.005,2.0,56,0.375,2086.11,-1062.69,1.178,6614.19,1.785,-0.1229
5,3.0,1.25,0.001,1.5,55,0.4545,1588.72,-1079.94,1.226,7319.89,1.784,-0.0779
10,3.0,1.0,0.001,3.0,53,0.3019,3235.9,-1111.86,1.259,10635.6,1.777,-0.088
10,3.0,1.0,0.002,3.0,53,0.3019,3235.9,-1111.86,1.259,10635.6,1.777,-0.088
10,3.0,1.0,0.003,3.0,53,0.3019,3235.9,-1111.86,1.259,10635.6,1.777,-0.088
10,3.0,1.0,0.005,3.0,53,0.3019,3235.9,-1111.86,1.259,10635.6,1.777,-0.088
5,2.0,1.0,0.001,2.5,75,0.3333,2766.02,-1139.68,1.214,12166.71,1.775,-0.1577
5,2.0,1.0,0.002,2.5,75,0.3333,2766.02,-1139.68,1.214,12166.71,1.775,-0.1577
5,2.0,1.0,0.003,2.5,75,0.3333,2766.02,-1139.68,1.214,12166.71,1.775,-0.1577
5,2.0,1.0,0.005,2.5,75,0.3333,2766.02,-1139.68,1.214,12166.71,1.775,-0.1577
5,2.0,1.75,0.001,2.0,55,0.3818,2097.29,-1069.11,1.212,7693.34,1.775,-0.1054
10,2.5,1.25,0.002,3.0,50,0.3,3150.36,-1075.79,1.255,9602.79,1.772,-0.0875
