params,trades,wins,loss,wr,pf,pnl,avg_win,avg_loss
"{'volume_mult': 2.5, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'morning'}",138,35,103,25.36231884057971,0.6662331462630745,-28.955528571428623,1.65137795918366,-0.8422694868238516
"{'volume_mult': 2.5, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'power'}",87,31,56,35.63218390804598,1.234339065544786,4.805085714285543,0.816449308755756,-0.36615790816326593
"{'volume_mult': 2.5, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'all'}",1414,408,1006,28.854314002828858,0.8126394179229948,-66.81110000000098,0.7102448879551785,-0.35446422891224044
"{'volume_mult': 2.5, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'morning'}",138,35,103,25.36231884057971,0.6662331462630745,-28.955528571428623,1.65137795918366,-0.8422694868238516
"{'volume_mult': 2.5, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'power'}",87,31,56,35.63218390804598,1.234339065544786,4.805085714285543,0.816449308755756,-0.36615790816326593
"{'volume_mult': 2.5, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'all'}",1321,381,940,28.841786525359574,0.8201155108927758,-59.96518571428699,0.7175555305586759,-0.3546317477203644
"{'volume_mult': 2.5, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'morning'}",132,35,97,26.515151515151516,0.6546212497644021,-28.79620000000016,1.5594146938775355,-0.8595434462444732
"{'volume_mult': 2.5, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'power'}",82,27,55,32.926829268292686,1.2184051821041102,4.4549571428569585,0.9204677248677194,-0.37086675324675394
"{'volume_mult': 2.5, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'all'}",1321,381,940,28.841786525359574,0.8201155108927758,-59.96518571428699,0.7175555305586759,-0.3546317477203644
"{'volume_mult': 2.5, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'morning'}",132,35,97,26.515151515151516,0.6546212497644021,-28.79620000000016,1.5594146938775355,-0.8595434462444732
"{'volume_mult': 2.5, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'power'}",82,27,55,32.926829268292686,1.2184051821041102,4.4549571428569585,0.9204677248677194,-0.37086675324675394
"{'volume_mult': 2.5, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'all'}",1321,381,940,28.841786525359574,0.8201155108927758,-59.96518571428699,0.7175555305586759,-0.3546317477203644
"{'volume_mult': 2.5, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'morning'}",132,35,97,26.515151515151516,0.6546212497644021,-28.79620000000016,1.5594146938775355,-0.8595434462444732
"{'volume_mult': 2.5, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'power'}",82,27,55,32.926829268292686,1.2184051821041102,4.4549571428569585,0.9204677248677194,-0.37086675324675394
"{'volume_mult': 2.5, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'all'}",1321,381,940,28.841786525359574,0.8201155108927758,-59.96518571428699,0.7175555305586759,-0.3546317477203644
"{'volume_mult': 2.5, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'morning'}",132,35,97,26.515151515151516,0.6546212497644021,-28.79620000000016,1.5594146938775355,-0.8595434462444732
"{'volume_mult': 2.5, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'power'}",82,27,55,32.926829268292686,1.2184051821041102,4.4549571428569585,0.9204677248677194,-0.37086675324675394
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'all'}",1512,527,985,34.854497354497354,0.803196643587966,-84.47533571428616,0.6541972214692324,-0.4357738796229153
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'morning'}",139,40,99,28.776978417266186,0.6371913693852757,-37.66671428571409,1.653826785714287,-1.0486847041847025
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'power'}",91,36,55,39.56043956043956,1.2656147720933142,6.356178571428373,0.8412845238095199,-0.435092077922079
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'all'}",1512,527,985,34.854497354497354,0.803196643587966,-84.47533571428616,0.6541972214692324,-0.4357738796229153
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'morning'}",139,40,99,28.776978417266186,0.6371913693852757,-37.66671428571409,1.653826785714287,-1.0486847041847025
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'power'}",91,36,55,39.56043956043956,1.2656147720933142,6.356178571428373,0.8412845238095199,-0.435092077922079
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'all'}",1512,527,985,34.854497354497354,0.803196643587966,-84.47533571428616,0.6541972214692324,-0.4357738796229153
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'morning'}",139,40,99,28.776978417266186,0.6371913693852757,-37.66671428571409,1.653826785714287,-1.0486847041847025
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'power'}",91,36,55,39.56043956043956,1.2656147720933142,6.356178571428373,0.8412845238095199,-0.435092077922079
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'all'}",1512,527,985,34.854497354497354,0.803196643587966,-84.47533571428616,0.6541972214692324,-0.4357738796229153
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'morning'}",139,40,99,28.776978417266186,0.6371913693852757,-37.66671428571409,1.653826785714287,-1.0486847041847025
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'power'}",91,36,55,39.56043956043956,1.2656147720933142,6.356178571428373,0.8412845238095199,-0.435092077922079
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'all'}",1414,498,916,35.21923620933522,0.8303860817435177,-65.75242857142916,0.646399526678141,-0.423208944167187
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'morning'}",138,41,97,29.71014492753623,0.6310995470538358,-37.92121428571413,1.5822935540069685,-1.0597448453608231
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'power'}",87,35,52,40.229885057471265,1.223938668328059,5.114285714285572,0.7986334693877541,-0.43919010989011203
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'all'}",1414,498,916,35.21923620933522,0.8303860817435177,-65.75242857142916,0.646399526678141,-0.423208944167187
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'morning'}",138,41,97,29.71014492753623,0.6310995470538358,-37.92121428571413,1.5822935540069685,-1.0597448453608231
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'power'}",87,35,52,40.229885057471265,1.223938668328059,5.114285714285572,0.7986334693877541,-0.43919010989011203
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'all'}",1414,498,916,35.21923620933522,0.8303860817435177,-65.75242857142916,0.646399526678141,-0.423208944167187
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'morning'}",138,41,97,29.71014492753623,0.6310995470538358,-37.92121428571413,1.5822935540069685,-1.0597448453608231
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'power'}",87,35,52,40.229885057471265,1.223938668328059,5.114285714285572,0.7986334693877541,-0.43919010989011203
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'all'}",1414,498,916,35.21923620933522,0.8303860817435177,-65.75242857142916,0.646399526678141,-0.423208944167187
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'morning'}",138,41,97,29.71014492753623,0.6310995470538358,-37.92121428571413,1.5822935540069685,-1.0597448453608231
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'power'}",87,35,52,40.229885057471265,1.223938668328059,5.114285714285572,0.7986334693877541,-0.43919010989011203
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'all'}",1321,464,857,35.12490537471613,0.8353922053259846,-60.05803571428598,0.6568907789408863,-0.4257355392565429
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'morning'}",132,41,91,31.060606060606062,0.6278630345455113,-36.70626785714275,1.5104921602787447,-1.0839169937205637
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'power'}",82,30,52,36.58536585365854,1.2030698363371068,4.637685714285574,0.91585238095238,-0.43919010989011203
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'all'}",1321,464,857,35.12490537471613,0.8353922053259846,-60.05803571428598,0.6568907789408863,-0.4257355392565429
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'morning'}",132,41,91,31.060606060606062,0.6278630345455113,-36.70626785714275,1.5104921602787447,-1.0839169937205637
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'power'}",82,30,52,36.58536585365854,1.2030698363371068,4.637685714285574,0.91585238095238,-0.43919010989011203
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'all'}",1321,464,857,35.12490537471613,0.8353922053259846,-60.05803571428598,0.6568907789408863,-0.4257355392565429
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'morning'}",132,41,91,31.060606060606062,0.6278630345455113,-36.70626785714275,1.5104921602787447,-1.0839169937205637
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'power'}",82,30,52,36.58536585365854,1.2030698363371068,4.637685714285574,0.91585238095238,-0.43919010989011203
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'all'}",1321,464,857,35.12490537471613,0.8353922053259846,-60.05803571428598,0.6568907789408863,-0.4257355392565429
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'morning'}",132,41,91,31.060606060606062,0.6278630345455113,-36.70626785714275,1.5104921602787447,-1.0839169937205637
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'power'}",82,30,52,36.58536585365854,1.2030698363371068,4.637685714285574,0.91585238095238,-0.43919010989011203
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'all'}",1512,507,1005,33.53174603174603,0.8161057310712065,-80.49051428571534,0.7045551211608887,-0.4355223489694386
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'morning'}",139,36,103,25.899280575539567,0.5885349948666841,-43.91395535714322,1.7447750496031615,-1.0361733703190001
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'power'}",91,35,56,38.46153846153847,1.3957748602002196,9.629991071428485,0.9703423979591832,-0.43449987244898086
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'all'}",1512,507,1005,33.53174603174603,0.8161057310712065,-80.49051428571534,0.7045551211608887,-0.4355223489694386
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'morning'}",139,36,103,25.899280575539567,0.5885349948666841,-43.91395535714322,1.7447750496031615,-1.0361733703190001
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'power'}",91,35,56,38.46153846153847,1.3957748602002196,9.629991071428485,0.9703423979591832,-0.43449987244898086
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'all'}",1512,507,1005,33.53174603174603,0.8161057310712065,-80.49051428571534,0.7045551211608887,-0.4355223489694386
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'morning'}",139,36,103,25.899280575539567,0.5885349948666841,-43.91395535714322,1.7447750496031615,-1.0361733703190001
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'power'}",91,35,56,38.46153846153847,1.3957748602002196,9.629991071428485,0.9703423979591832,-0.43449987244898086
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'all'}",1512,507,1005,33.53174603174603,0.8161057310712065,-80.49051428571534,0.7045551211608887,-0.4355223489694386
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'morning'}",139,36,103,25.899280575539567,0.5885349948666841,-43.91395535714322,1.7447750496031615,-1.0361733703190001
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'power'}",91,35,56,38.46153846153847,1.3957748602002196,9.629991071428485,0.9703423979591832,-0.43449987244898086
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'all'}",1414,481,933,34.016973125884014,0.8382659337254043,-63.984383928572726,0.6894602427977411,-0.42402439519216095
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'morning'}",138,37,101,26.811594202898554,0.5769971114700851,-44.71196428571467,1.6483610038609904,-1.0465477369165475
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'power'}",87,34,53,39.08045977011494,1.3393779425333434,7.887080357142757,0.9154969012605049,-0.4384870619946115
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'all'}",1414,481,933,34.016973125884014,0.8382659337254043,-63.984383928572726,0.6894602427977411,-0.42402439519216095
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'morning'}",138,37,101,26.811594202898554,0.5769971114700851,-44.71196428571467,1.6483610038609904,-1.0465477369165475
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'power'}",87,34,53,39.08045977011494,1.3393779425333434,7.887080357142757,0.9154969012605049,-0.4384870619946115
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'all'}",1414,481,933,34.016973125884014,0.8382659337254043,-63.984383928572726,0.6894602427977411,-0.42402439519216095
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'morning'}",138,37,101,26.811594202898554,0.5769971114700851,-44.71196428571467,1.6483610038609904,-1.0465477369165475
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'power'}",87,34,53,39.08045977011494,1.3393779425333434,7.887080357142757,0.9154969012605049,-0.4384870619946115
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'all'}",1414,481,933,34.016973125884014,0.8382659337254043,-63.984383928572726,0.6894602427977411,-0.42402439519216095
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'morning'}",138,37,101,26.811594202898554,0.5769971114700851,-44.71196428571467,1.6483610038609904,-1.0465477369165475
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'power'}",87,34,53,39.08045977011494,1.3393779425333434,7.887080357142757,0.9154969012605049,-0.4384870619946115
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'all'}",1321,448,873,33.91370174110522,0.8401710312737323,-59.42187500000111,0.6972371890943856,-0.4258695712649322
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'morning'}",132,37,95,28.030303030303028,0.5690308123919188,-43.76169642857188,1.5616438223938074,-1.0688686090225554
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'power'}",82,29,53,35.36585365853659,1.3160892452423025,7.345855357142753,1.0546782635467986,-0.4384870619946115
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'all'}",1321,448,873,33.91370174110522,0.8401710312737323,-59.42187500000111,0.6972371890943856,-0.4258695712649322
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'morning'}",132,37,95,28.030303030303028,0.5690308123919188,-43.76169642857188,1.5616438223938074,-1.0688686090225554
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'power'}",82,29,53,35.36585365853659,1.3160892452423025,7.345855357142753,1.0546782635467986,-0.4384870619946115
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'all'}",1321,448,873,33.91370174110522,0.8401710312737323,-59.42187500000111,0.6972371890943856,-0.4258695712649322
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'morning'}",132,37,95,28.030303030303028,0.5690308123919188,-43.76169642857188,1.5616438223938074,-1.0688686090225554
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'power'}",82,29,53,35.36585365853659,1.3160892452423025,7.345855357142753,1.0546782635467986,-0.4384870619946115
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'all'}",1321,448,873,33.91370174110522,0.8401710312737323,-59.42187500000111,0.6972371890943856,-0.4258695712649322
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'morning'}",132,37,95,28.030303030303028,0.5690308123919188,-43.76169642857188,1.5616438223938074,-1.0688686090225554
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 2.5, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'power'}",82,29,53,35.36585365853659,1.3160892452423025,7.345855357142753,1.0546782635467986,-0.4384870619946115
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 3.0, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'all'}",1512,494,1018,32.67195767195767,0.8148795055655936,-82.2023714285724,0.7324808776749553,-0.43619638998035376
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 3.0, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'morning'}",139,34,105,24.46043165467626,0.6000081300205946,-43.049446428571855,1.8993046218487246,-1.0250076530612235
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 3.0, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'power'}",91,34,57,37.362637362637365,1.4704210263834805,11.467449999999943,1.0542483193277317,-0.4276665413533847
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 3.0, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'all'}",1512,494,1018,32.67195767195767,0.8148795055655936,-82.2023714285724,0.7324808776749553,-0.43619638998035376
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 3.0, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'morning'}",139,34,105,24.46043165467626,0.6000081300205946,-43.049446428571855,1.8993046218487246,-1.0250076530612235
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 3.0, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'power'}",91,34,57,37.362637362637365,1.4704210263834805,11.467449999999943,1.0542483193277317,-0.4276665413533847
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 3.0, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'all'}",1512,494,1018,32.67195767195767,0.8148795055655936,-82.2023714285724,0.7324808776749553,-0.43619638998035376
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 3.0, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'morning'}",139,34,105,24.46043165467626,0.6000081300205946,-43.049446428571855,1.8993046218487246,-1.0250076530612235
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 3.0, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'power'}",91,34,57,37.362637362637365,1.4704210263834805,11.467449999999943,1.0542483193277317,-0.4276665413533847
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 3.0, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'all'}",1512,494,1018,32.67195767195767,0.8148795055655936,-82.2023714285724,0.7324808776749553,-0.43619638998035376
"{'volume_mult': 2.5, 'atr_stop_mult': 2.5, 'risk_reward': 3.0, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'morning'}",139,34,105,24.46043165467626,0.6000081300205946,-43.049446428571855,1.8993046218487246,-1.0250076530612235
